train dataset: size=3960
  inp: shape=(1, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 1)
val dataset: size=1600
  inp: shape=(1, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 1)
model: #params=531.6K
epoch 1/200, train: loss=0.0847, val: psnr=25.7526, 2.3m 2.3m/7.7h
epoch 127/200, train: loss=0.0338, val: psnr=30.7058, 2.3m 4.7h/7.4h
epoch 128/200, train: loss=0.0341, val: psnr=30.7172, 2.3m 4.7h/7.4h
epoch 129/200, train: loss=0.0338, val: psnr=30.9326, 2.4m 4.8h/7.4h
epoch 130/200, train: loss=0.0338, val: psnr=30.6829, 2.4m 4.8h/7.4h
epoch 131/200, train: loss=0.0336, val: psnr=30.7695, 2.3m 4.9h/7.4h
epoch 132/200, train: loss=0.0337, val: psnr=30.6387, 2.3m 4.9h/7.4h
epoch 133/200, train: loss=0.0340, val: psnr=31.0177, 2.3m 4.9h/7.4h
epoch 134/200, train: loss=0.0335, val: psnr=30.7443, 2.3m 5.0h/7.4h
epoch 135/200, train: loss=0.0336, val: psnr=30.8127, 2.3m 5.0h/7.4h
epoch 136/200, train: loss=0.0336, val: psnr=30.8019, 2.3m 5.0h/7.4h
epoch 137/200, train: loss=0.0338, val: psnr=30.9211, 2.2m 5.1h/7.4h
epoch 138/200, train: loss=0.0336, val: psnr=30.6298, 2.2m 5.1h/7.4h
epoch 139/200, train: loss=0.0340, val: psnr=30.8309, 2.2m 5.2h/7.4h
epoch 140/200, train: loss=0.0339, val: psnr=30.8744, 2.1m 5.2h/7.4h
epoch 141/200, train: loss=0.0339, val: psnr=30.8003, 1.9m 5.2h/7.4h
epoch 142/200, train: loss=0.0341, val: psnr=31.0209, 1.9m 5.3h/7.4h
epoch 143/200, train: loss=0.0336, val: psnr=30.9926, 1.9m 5.3h/7.4h
epoch 144/200, train: loss=0.0336, val: psnr=30.8892, 2.0m 5.3h/7.4h
epoch 145/200, train: loss=0.0336, val: psnr=30.8862, 2.1m 5.4h/7.4h
epoch 146/200, train: loss=0.0336, val: psnr=31.1348, 2.1m 5.4h/7.4h
epoch 147/200, train: loss=0.0336, val: psnr=31.1330, 2.2m 5.4h/7.4h
epoch 148/200, train: loss=0.0334, val: psnr=30.8320, 2.2m 5.5h/7.4h
epoch 149/200, train: loss=0.0336, val: psnr=30.9252, 2.2m 5.5h/7.4h
epoch 150/200, train: loss=0.0338, val: psnr=30.8962, 2.2m 5.5h/7.4h
epoch 151/200, train: loss=0.0336, val: psnr=30.8961, 2.2m 5.6h/7.4h
epoch 152/200, train: loss=0.0338, val: psnr=30.8580, 2.3m 5.6h/7.4h
epoch 153/200, train: loss=0.0336, val: psnr=31.0070, 2.3m 5.6h/7.4h
epoch 154/200, train: loss=0.0340, val: psnr=31.1446, 2.2m 5.7h/7.4h
epoch 155/200, train: loss=0.0334, val: psnr=30.9648, 2.2m 5.7h/7.4h
epoch 156/200, train: loss=0.0338, val: psnr=31.2660, 2.2m 5.8h/7.4h
epoch 157/200, train: loss=0.0335, val: psnr=31.1378, 2.3m 5.8h/7.4h
epoch 158/200, train: loss=0.0335, val: psnr=30.9919, 2.3m 5.8h/7.4h
epoch 159/200, train: loss=0.0336, val: psnr=31.2077, 2.3m 5.9h/7.4h
epoch 160/200, train: loss=0.0336, val: psnr=30.9595, 2.3m 5.9h/7.4h
epoch 161/200, train: loss=0.0335, val: psnr=31.0244, 2.2m 5.9h/7.4h
epoch 162/200, train: loss=0.0334, val: psnr=30.7658, 2.2m 6.0h/7.4h
epoch 163/200, train: loss=0.0337, val: psnr=31.0820, 2.3m 6.0h/7.4h
epoch 164/200, train: loss=0.0336, val: psnr=31.0020, 2.3m 6.1h/7.4h
epoch 165/200, train: loss=0.0339, val: psnr=31.2321, 2.3m 6.1h/7.4h
epoch 166/200, train: loss=0.0334, val: psnr=31.0322, 2.3m 6.1h/7.4h
epoch 167/200, train: loss=0.0336, val: psnr=30.9999, 2.3m 6.2h/7.4h
epoch 168/200, train: loss=0.0332, val: psnr=30.8087, 2.3m 6.2h/7.4h
epoch 169/200, train: loss=0.0335, val: psnr=31.0027, 2.3m 6.3h/7.4h
epoch 170/200, train: loss=0.0336, val: psnr=31.1778, 2.4m 6.3h/7.4h
epoch 171/200, train: loss=0.0333, val: psnr=30.8716, 2.3m 6.3h/7.4h
epoch 172/200, train: loss=0.0335, val: psnr=30.8484, 2.3m 6.4h/7.4h
epoch 173/200, train: loss=0.0334, val: psnr=30.7610, 2.3m 6.4h/7.4h
epoch 174/200, train: loss=0.0333, val: psnr=31.2254, 2.2m 6.4h/7.4h
epoch 175/200, train: loss=0.0334, val: psnr=31.0271, 2.2m 6.5h/7.4h
epoch 176/200, train: loss=0.0336, val: psnr=30.9057, 2.3m 6.5h/7.4h
epoch 177/200, train: loss=0.0335, val: psnr=31.2972, 2.3m 6.6h/7.4h
epoch 178/200, train: loss=0.0336, val: psnr=31.1090, 2.2m 6.6h/7.4h
epoch 179/200, train: loss=0.0336, val: psnr=31.2108, 2.2m 6.6h/7.4h
epoch 180/200, train: loss=0.0336, val: psnr=31.0755, 1.9m 6.7h/7.4h
epoch 181/200, train: loss=0.0338, val: psnr=31.1795, 1.8m 6.7h/7.4h
epoch 182/200, train: loss=0.0335, val: psnr=31.1503, 1.5m 6.7h/7.4h
epoch 183/200, train: loss=0.0335, val: psnr=31.1033, 1.3m 6.7h/7.4h
epoch 184/200, train: loss=0.0332, val: psnr=31.1542, 1.5m 6.8h/7.3h
epoch 185/200, train: loss=0.0336, val: psnr=31.2318, 1.7m 6.8h/7.3h
epoch 186/200, train: loss=0.0335, val: psnr=31.0640, 1.8m 6.8h/7.3h
epoch 187/200, train: loss=0.0334, val: psnr=31.3625, 1.4m 6.8h/7.3h
epoch 188/200, train: loss=0.0334, val: psnr=31.2021, 1.4m 6.9h/7.3h
epoch 189/200, train: loss=0.0338, val: psnr=31.0802, 1.0m 6.9h/7.3h
epoch 190/200, train: loss=0.0338, val: psnr=31.3242, 1.0m 6.9h/7.3h
epoch 191/200, train: loss=0.0334, val: psnr=31.2380, 1.0m 6.9h/7.2h
epoch 192/200, train: loss=0.0333, val: psnr=31.0269, 1.1m 6.9h/7.2h
epoch 193/200, train: loss=0.0332, val: psnr=31.0967, 1.1m 7.0h/7.2h
epoch 194/200, train: loss=0.0336, val: psnr=31.1685, 1.1m 7.0h/7.2h
epoch 195/200, train: loss=0.0334, val: psnr=31.3138, 1.1m 7.0h/7.2h
epoch 196/200, train: loss=0.0334, val: psnr=31.2317, 44.8s 7.0h/7.1h
epoch 197/200, train: loss=0.0334, val: psnr=31.2145, 44.6s 7.0h/7.1h
epoch 198/200, train: loss=0.0332, val: psnr=31.0316, 44.4s 7.0h/7.1h
epoch 199/200, train: loss=0.0334, val: psnr=31.1750, 44.6s 7.0h/7.1h
epoch 200/200, train: loss=0.0335, val: psnr=31.2529, 44.4s 7.1h/7.1h
