train dataset: size=3960
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
val dataset: size=1600
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
model: #params=1.6M
epoch 1/200, train: loss=0.0510, val: psnr=32.9489, 2.4m 2.4m/7.8h
epoch 114/200, train: loss=0.0209, val: psnr=37.3492, 2.4m 4.5h/7.9h
epoch 115/200, train: loss=0.0210, val: psnr=37.5609, 2.4m 4.6h/7.9h
epoch 116/200, train: loss=0.0207, val: psnr=37.4733, 2.4m 4.6h/7.9h
epoch 117/200, train: loss=0.0210, val: psnr=37.2333, 2.4m 4.6h/7.9h
epoch 118/200, train: loss=0.0209, val: psnr=37.3684, 2.4m 4.7h/7.9h
epoch 119/200, train: loss=0.0210, val: psnr=37.3198, 2.4m 4.7h/7.9h
epoch 120/200, train: loss=0.0208, val: psnr=37.2481, 2.4m 4.8h/7.9h
epoch 121/200, train: loss=0.0208, val: psnr=37.2027, 2.4m 4.8h/7.9h
epoch 122/200, train: loss=0.0208, val: psnr=37.1749, 2.4m 4.8h/7.9h
epoch 123/200, train: loss=0.0207, val: psnr=37.4197, 2.4m 4.9h/7.9h
epoch 124/200, train: loss=0.0209, val: psnr=37.3061, 2.4m 4.9h/7.9h
epoch 125/200, train: loss=0.0208, val: psnr=37.4226, 2.4m 5.0h/7.9h
epoch 126/200, train: loss=0.0208, val: psnr=37.5761, 2.4m 5.0h/7.9h
epoch 127/200, train: loss=0.0208, val: psnr=37.3725, 2.4m 5.0h/7.9h
epoch 128/200, train: loss=0.0209, val: psnr=37.1666, 2.4m 5.1h/7.9h
epoch 129/200, train: loss=0.0209, val: psnr=37.1237, 2.4m 5.1h/7.9h
epoch 130/200, train: loss=0.0208, val: psnr=37.3134, 2.4m 5.2h/7.9h
epoch 131/200, train: loss=0.0207, val: psnr=37.2759, 2.4m 5.2h/7.9h
epoch 132/200, train: loss=0.0209, val: psnr=37.3040, 2.4m 5.2h/7.9h
epoch 133/200, train: loss=0.0208, val: psnr=37.2866, 2.4m 5.3h/7.9h
epoch 134/200, train: loss=0.0208, val: psnr=37.1784, 2.4m 5.3h/7.9h
epoch 135/200, train: loss=0.0208, val: psnr=37.2879, 2.4m 5.4h/7.9h
epoch 136/200, train: loss=0.0208, val: psnr=37.3592, 2.4m 5.4h/7.9h
epoch 137/200, train: loss=0.0210, val: psnr=37.1872, 2.4m 5.4h/7.9h
epoch 138/200, train: loss=0.0208, val: psnr=37.3514, 2.4m 5.5h/7.9h
epoch 139/200, train: loss=0.0210, val: psnr=37.4372, 2.4m 5.5h/7.9h
epoch 140/200, train: loss=0.0208, val: psnr=37.1787, 2.4m 5.6h/7.9h
epoch 141/200, train: loss=0.0208, val: psnr=37.2333, 2.4m 5.6h/7.9h
epoch 142/200, train: loss=0.0208, val: psnr=37.0663, 2.4m 5.6h/7.9h
epoch 143/200, train: loss=0.0209, val: psnr=37.2690, 2.4m 5.7h/7.9h
epoch 144/200, train: loss=0.0208, val: psnr=37.1022, 2.4m 5.7h/7.9h
epoch 145/200, train: loss=0.0206, val: psnr=37.2899, 2.4m 5.8h/7.9h
epoch 146/200, train: loss=0.0209, val: psnr=37.4838, 2.4m 5.8h/7.9h
epoch 147/200, train: loss=0.0208, val: psnr=37.3527, 2.4m 5.8h/7.9h
epoch 148/200, train: loss=0.0208, val: psnr=37.4769, 2.4m 5.9h/7.9h
epoch 149/200, train: loss=0.0206, val: psnr=37.5142, 2.4m 5.9h/7.9h
epoch 150/200, train: loss=0.0208, val: psnr=37.3193, 2.4m 6.0h/7.9h
epoch 151/200, train: loss=0.0206, val: psnr=37.2850, 2.4m 6.0h/7.9h
epoch 152/200, train: loss=0.0209, val: psnr=37.2306, 2.4m 6.0h/7.9h
epoch 153/200, train: loss=0.0206, val: psnr=37.2803, 2.4m 6.1h/7.9h
epoch 154/200, train: loss=0.0208, val: psnr=37.4022, 2.4m 6.1h/7.9h
epoch 155/200, train: loss=0.0209, val: psnr=37.4190, 2.4m 6.2h/7.9h
epoch 156/200, train: loss=0.0207, val: psnr=37.4147, 2.4m 6.2h/7.9h
epoch 157/200, train: loss=0.0206, val: psnr=37.3482, 2.4m 6.2h/7.9h
epoch 158/200, train: loss=0.0208, val: psnr=37.4113, 2.4m 6.3h/7.9h
epoch 159/200, train: loss=0.0209, val: psnr=37.3462, 2.4m 6.3h/7.9h
epoch 160/200, train: loss=0.0206, val: psnr=37.2025, 2.3m 6.3h/7.9h
epoch 161/200, train: loss=0.0207, val: psnr=37.2606, 2.3m 6.4h/7.9h
epoch 162/200, train: loss=0.0207, val: psnr=37.6356, 2.4m 6.4h/7.9h
epoch 163/200, train: loss=0.0208, val: psnr=37.4395, 2.3m 6.5h/7.9h
epoch 164/200, train: loss=0.0206, val: psnr=37.3100, 2.4m 6.5h/7.9h
epoch 165/200, train: loss=0.0208, val: psnr=37.3535, 2.3m 6.5h/7.9h
epoch 166/200, train: loss=0.0208, val: psnr=37.2857, 2.3m 6.6h/7.9h
epoch 167/200, train: loss=0.0206, val: psnr=37.3468, 2.3m 6.6h/7.9h
epoch 168/200, train: loss=0.0209, val: psnr=37.3012, 2.3m 6.7h/7.9h
epoch 169/200, train: loss=0.0206, val: psnr=37.3412, 2.4m 6.7h/7.9h
epoch 170/200, train: loss=0.0209, val: psnr=37.4143, 2.4m 6.7h/7.9h
epoch 171/200, train: loss=0.0209, val: psnr=37.6021, 2.4m 6.8h/7.9h
epoch 172/200, train: loss=0.0206, val: psnr=37.5110, 2.4m 6.8h/7.9h
epoch 173/200, train: loss=0.0208, val: psnr=37.5670, 2.4m 6.9h/7.9h
epoch 174/200, train: loss=0.0206, val: psnr=37.2105, 2.3m 6.9h/7.9h
epoch 175/200, train: loss=0.0208, val: psnr=37.1842, 2.4m 6.9h/7.9h
epoch 176/200, train: loss=0.0207, val: psnr=37.2832, 2.4m 7.0h/7.9h
epoch 177/200, train: loss=0.0208, val: psnr=37.4011, 2.4m 7.0h/7.9h
epoch 178/200, train: loss=0.0208, val: psnr=37.4719, 2.3m 7.1h/7.9h
epoch 179/200, train: loss=0.0208, val: psnr=37.3026, 2.4m 7.1h/7.9h
epoch 180/200, train: loss=0.0208, val: psnr=37.3315, 2.4m 7.1h/7.9h
epoch 181/200, train: loss=0.0207, val: psnr=37.3936, 2.4m 7.2h/7.9h
epoch 182/200, train: loss=0.0208, val: psnr=37.3711, 2.4m 7.2h/7.9h
epoch 183/200, train: loss=0.0209, val: psnr=37.3160, 2.4m 7.3h/7.9h
epoch 184/200, train: loss=0.0209, val: psnr=37.3882, 2.3m 7.3h/7.9h
epoch 185/200, train: loss=0.0208, val: psnr=37.3055, 2.4m 7.3h/7.9h
epoch 186/200, train: loss=0.0208, val: psnr=37.3330, 2.4m 7.4h/7.9h
epoch 187/200, train: loss=0.0208, val: psnr=37.3271, 2.4m 7.4h/7.9h
epoch 188/200, train: loss=0.0207, val: psnr=37.3754, 2.4m 7.4h/7.9h
epoch 189/200, train: loss=0.0209, val: psnr=37.1780, 2.4m 7.5h/7.9h
epoch 190/200, train: loss=0.0209, val: psnr=37.3239, 2.4m 7.5h/7.9h
epoch 191/200, train: loss=0.0207, val: psnr=37.4151, 2.4m 7.6h/7.9h
epoch 192/200, train: loss=0.0210, val: psnr=37.3686, 2.4m 7.6h/7.9h
epoch 193/200, train: loss=0.0206, val: psnr=37.3921, 2.4m 7.6h/7.9h
epoch 194/200, train: loss=0.0207, val: psnr=37.3884, 2.4m 7.7h/7.9h
epoch 195/200, train: loss=0.0210, val: psnr=37.2731, 2.4m 7.7h/7.9h
epoch 196/200, train: loss=0.0207, val: psnr=37.4078, 2.4m 7.8h/7.9h
epoch 197/200, train: loss=0.0208, val: psnr=37.2990, 2.4m 7.8h/7.9h
epoch 198/200, train: loss=0.0207, val: psnr=37.3061, 2.4m 7.8h/7.9h
epoch 199/200, train: loss=0.0207, val: psnr=37.4320, 2.4m 7.9h/7.9h
epoch 200/200, train: loss=0.0207, val: psnr=37.2676, 2.4m 7.9h/7.9h
