train dataset: size=3960
  inp: shape=(1, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 1)
val dataset: size=1600
  inp: shape=(1, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 1)
model: #params=531.6K
epoch 1/200, train: loss=0.0915, val: psnr=25.6255, 1.6m 1.6m/5.2h
epoch 30/200, train: loss=0.0312, val: psnr=27.9857, 2.3m 1.1h/7.0h
epoch 31/200, train: loss=0.0307, val: psnr=28.7900, 2.3m 1.1h/7.1h
epoch 32/200, train: loss=0.0304, val: psnr=28.9518, 2.3m 1.1h/7.1h
epoch 33/200, train: loss=0.0310, val: psnr=28.2245, 2.3m 1.2h/7.1h
epoch 34/200, train: loss=0.0303, val: psnr=28.0768, 2.3m 1.2h/7.1h
epoch 35/200, train: loss=0.0300, val: psnr=28.3171, 2.3m 1.2h/7.1h
epoch 36/200, train: loss=0.0300, val: psnr=28.4472, 2.3m 1.3h/7.1h
epoch 37/200, train: loss=0.0305, val: psnr=28.5741, 2.3m 1.3h/7.2h
epoch 38/200, train: loss=0.0305, val: psnr=29.0289, 2.3m 1.4h/7.2h
epoch 39/200, train: loss=0.0302, val: psnr=28.8849, 2.3m 1.4h/7.2h
epoch 40/200, train: loss=0.0299, val: psnr=28.6652, 2.3m 1.4h/7.2h
epoch 41/200, train: loss=0.0299, val: psnr=28.8849, 2.2m 1.5h/7.2h
epoch 42/200, train: loss=0.0297, val: psnr=28.8154, 2.3m 1.5h/7.2h
epoch 43/200, train: loss=0.0294, val: psnr=29.0309, 2.2m 1.6h/7.2h
epoch 44/200, train: loss=0.0296, val: psnr=28.9675, 2.2m 1.6h/7.2h
epoch 45/200, train: loss=0.0295, val: psnr=29.4631, 2.2m 1.6h/7.2h
epoch 46/200, train: loss=0.0297, val: psnr=29.0449, 2.2m 1.7h/7.2h
epoch 47/200, train: loss=0.0297, val: psnr=29.5513, 2.2m 1.7h/7.2h
epoch 48/200, train: loss=0.0296, val: psnr=29.5875, 2.2m 1.7h/7.2h
epoch 49/200, train: loss=0.0294, val: psnr=29.7616, 2.1m 1.8h/7.2h
epoch 50/200, train: loss=0.0295, val: psnr=29.4734, 1.8m 1.8h/7.2h
epoch 51/200, train: loss=0.0297, val: psnr=29.8455, 1.7m 1.8h/7.2h
epoch 52/200, train: loss=0.0296, val: psnr=29.9965, 2.0m 1.9h/7.2h
epoch 53/200, train: loss=0.0293, val: psnr=29.7877, 2.0m 1.9h/7.2h
epoch 54/200, train: loss=0.0295, val: psnr=30.0307, 2.1m 1.9h/7.2h
epoch 55/200, train: loss=0.0290, val: psnr=29.8338, 2.2m 2.0h/7.2h
epoch 56/200, train: loss=0.0294, val: psnr=30.0749, 2.3m 2.0h/7.2h
epoch 57/200, train: loss=0.0294, val: psnr=29.9031, 2.3m 2.0h/7.2h
epoch 58/200, train: loss=0.0294, val: psnr=30.7256, 2.3m 2.1h/7.2h
epoch 59/200, train: loss=0.0291, val: psnr=30.1571, 2.3m 2.1h/7.2h
epoch 60/200, train: loss=0.0290, val: psnr=30.6741, 2.3m 2.2h/7.2h
epoch 61/200, train: loss=0.0294, val: psnr=30.1776, 2.3m 2.2h/7.2h
epoch 62/200, train: loss=0.0292, val: psnr=30.2886, 2.3m 2.2h/7.2h
epoch 63/200, train: loss=0.0290, val: psnr=30.5464, 2.2m 2.3h/7.2h
epoch 64/200, train: loss=0.0293, val: psnr=30.6251, 2.3m 2.3h/7.2h
epoch 65/200, train: loss=0.0291, val: psnr=30.9403, 2.2m 2.4h/7.2h
epoch 66/200, train: loss=0.0291, val: psnr=31.2287, 2.2m 2.4h/7.2h
epoch 67/200, train: loss=0.0290, val: psnr=31.0099, 2.2m 2.4h/7.2h
epoch 68/200, train: loss=0.0292, val: psnr=31.0454, 2.2m 2.5h/7.2h
epoch 69/200, train: loss=0.0288, val: psnr=31.2594, 2.2m 2.5h/7.2h
epoch 70/200, train: loss=0.0289, val: psnr=30.7501, 2.2m 2.5h/7.2h
epoch 71/200, train: loss=0.0292, val: psnr=31.1870, 2.2m 2.6h/7.2h
epoch 72/200, train: loss=0.0284, val: psnr=31.3913, 2.2m 2.6h/7.2h
epoch 73/200, train: loss=0.0291, val: psnr=31.5119, 2.2m 2.6h/7.3h
epoch 74/200, train: loss=0.0291, val: psnr=31.4072, 2.2m 2.7h/7.3h
epoch 75/200, train: loss=0.0288, val: psnr=31.1665, 2.2m 2.7h/7.3h
epoch 76/200, train: loss=0.0288, val: psnr=32.4799, 2.2m 2.8h/7.3h
epoch 77/200, train: loss=0.0291, val: psnr=31.7267, 2.1m 2.8h/7.3h
epoch 78/200, train: loss=0.0288, val: psnr=31.7114, 2.0m 2.8h/7.2h
epoch 79/200, train: loss=0.0286, val: psnr=32.1926, 1.9m 2.9h/7.2h
epoch 80/200, train: loss=0.0286, val: psnr=31.8803, 1.8m 2.9h/7.2h
epoch 81/200, train: loss=0.0285, val: psnr=32.0760, 2.0m 2.9h/7.2h
epoch 82/200, train: loss=0.0287, val: psnr=31.7337, 2.1m 3.0h/7.2h
epoch 83/200, train: loss=0.0286, val: psnr=31.8733, 2.0m 3.0h/7.2h
epoch 84/200, train: loss=0.0284, val: psnr=31.8966, 2.2m 3.0h/7.2h
epoch 85/200, train: loss=0.0286, val: psnr=32.3265, 2.2m 3.1h/7.2h
epoch 86/200, train: loss=0.0285, val: psnr=31.9934, 2.3m 3.1h/7.2h
epoch 87/200, train: loss=0.0288, val: psnr=32.6436, 2.2m 3.1h/7.2h
epoch 88/200, train: loss=0.0282, val: psnr=31.8927, 2.3m 3.2h/7.2h
epoch 89/200, train: loss=0.0287, val: psnr=32.1325, 2.3m 3.2h/7.2h
epoch 90/200, train: loss=0.0283, val: psnr=31.9830, 2.2m 3.3h/7.2h
epoch 91/200, train: loss=0.0287, val: psnr=32.5810, 2.3m 3.3h/7.2h
epoch 92/200, train: loss=0.0282, val: psnr=32.5465, 2.3m 3.3h/7.2h
epoch 93/200, train: loss=0.0287, val: psnr=32.2207, 2.3m 3.4h/7.2h
epoch 94/200, train: loss=0.0283, val: psnr=32.5273, 2.4m 3.4h/7.2h
epoch 95/200, train: loss=0.0282, val: psnr=32.4821, 2.4m 3.4h/7.3h
epoch 96/200, train: loss=0.0282, val: psnr=32.4836, 2.3m 3.5h/7.3h
epoch 97/200, train: loss=0.0283, val: psnr=32.5099, 2.3m 3.5h/7.3h
epoch 98/200, train: loss=0.0283, val: psnr=32.8201, 2.3m 3.6h/7.3h
epoch 99/200, train: loss=0.0286, val: psnr=32.3285, 2.3m 3.6h/7.3h
epoch 100/200, train: loss=0.0280, val: psnr=32.8358, 2.3m 3.6h/7.3h
epoch 101/200, train: loss=0.0282, val: psnr=32.4715, 2.3m 3.7h/7.3h
epoch 102/200, train: loss=0.0283, val: psnr=32.5435, 2.3m 3.7h/7.3h
epoch 103/200, train: loss=0.0284, val: psnr=31.8644, 2.3m 3.8h/7.3h
epoch 104/200, train: loss=0.0281, val: psnr=32.6343, 2.3m 3.8h/7.3h
epoch 105/200, train: loss=0.0283, val: psnr=32.6596, 2.3m 3.8h/7.3h
epoch 106/200, train: loss=0.0282, val: psnr=32.6932, 2.3m 3.9h/7.3h
epoch 107/200, train: loss=0.0279, val: psnr=32.5634, 2.3m 3.9h/7.3h
epoch 108/200, train: loss=0.0280, val: psnr=32.8650, 2.1m 3.9h/7.3h
epoch 109/200, train: loss=0.0284, val: psnr=32.4089, 1.8m 4.0h/7.3h
epoch 110/200, train: loss=0.0281, val: psnr=32.7177, 1.6m 4.0h/7.3h
epoch 111/200, train: loss=0.0285, val: psnr=32.5836, 1.7m 4.0h/7.3h
epoch 112/200, train: loss=0.0279, val: psnr=32.7711, 2.2m 4.1h/7.3h
epoch 113/200, train: loss=0.0280, val: psnr=32.4986, 2.2m 4.1h/7.3h
epoch 114/200, train: loss=0.0283, val: psnr=32.8510, 2.3m 4.1h/7.3h
epoch 115/200, train: loss=0.0280, val: psnr=32.3609, 2.3m 4.2h/7.3h
epoch 116/200, train: loss=0.0282, val: psnr=32.7255, 2.3m 4.2h/7.3h
epoch 117/200, train: loss=0.0280, val: psnr=32.5138, 2.3m 4.3h/7.3h
epoch 118/200, train: loss=0.0286, val: psnr=32.8462, 2.3m 4.3h/7.3h
epoch 119/200, train: loss=0.0281, val: psnr=32.6189, 2.3m 4.3h/7.3h
epoch 120/200, train: loss=0.0280, val: psnr=32.3879, 2.3m 4.4h/7.3h
epoch 121/200, train: loss=0.0279, val: psnr=32.5398, 2.3m 4.4h/7.3h
epoch 122/200, train: loss=0.0279, val: psnr=32.5649, 2.3m 4.4h/7.3h
epoch 123/200, train: loss=0.0278, val: psnr=32.4792, 2.3m 4.5h/7.3h
epoch 124/200, train: loss=0.0278, val: psnr=32.4140, 2.3m 4.5h/7.3h
epoch 125/200, train: loss=0.0277, val: psnr=32.7523, 2.3m 4.6h/7.3h
epoch 126/200, train: loss=0.0283, val: psnr=32.5099, 2.3m 4.6h/7.3h
epoch 127/200, train: loss=0.0280, val: psnr=32.8430, 2.3m 4.6h/7.3h
epoch 128/200, train: loss=0.0278, val: psnr=32.7848, 2.3m 4.7h/7.3h
epoch 129/200, train: loss=0.0280, val: psnr=32.5268, 2.2m 4.7h/7.3h
epoch 130/200, train: loss=0.0277, val: psnr=32.5975, 2.2m 4.7h/7.3h
epoch 131/200, train: loss=0.0279, val: psnr=32.4583, 2.0m 4.8h/7.3h
epoch 132/200, train: loss=0.0279, val: psnr=32.4829, 1.6m 4.8h/7.3h
epoch 133/200, train: loss=0.0280, val: psnr=32.9265, 1.6m 4.8h/7.3h
epoch 134/200, train: loss=0.0277, val: psnr=32.7340, 2.0m 4.9h/7.3h
epoch 135/200, train: loss=0.0277, val: psnr=32.4709, 2.2m 4.9h/7.3h
epoch 136/200, train: loss=0.0278, val: psnr=32.7153, 2.3m 4.9h/7.3h
epoch 137/200, train: loss=0.0280, val: psnr=32.5734, 2.3m 5.0h/7.3h
epoch 138/200, train: loss=0.0281, val: psnr=32.5624, 2.3m 5.0h/7.3h
epoch 139/200, train: loss=0.0275, val: psnr=32.6902, 2.3m 5.1h/7.3h
epoch 140/200, train: loss=0.0279, val: psnr=32.6310, 2.3m 5.1h/7.3h
epoch 141/200, train: loss=0.0278, val: psnr=32.8179, 2.3m 5.1h/7.3h
epoch 142/200, train: loss=0.0280, val: psnr=32.7706, 2.3m 5.2h/7.3h
epoch 143/200, train: loss=0.0280, val: psnr=32.7224, 2.3m 5.2h/7.3h
epoch 144/200, train: loss=0.0279, val: psnr=32.6275, 2.3m 5.2h/7.3h
epoch 145/200, train: loss=0.0279, val: psnr=32.8083, 2.2m 5.3h/7.3h
epoch 146/200, train: loss=0.0280, val: psnr=33.0256, 2.3m 5.3h/7.3h
epoch 147/200, train: loss=0.0278, val: psnr=32.7692, 2.2m 5.4h/7.3h
epoch 148/200, train: loss=0.0279, val: psnr=32.6087, 2.2m 5.4h/7.3h
epoch 149/200, train: loss=0.0278, val: psnr=32.8327, 2.2m 5.4h/7.3h
epoch 150/200, train: loss=0.0277, val: psnr=32.7785, 2.2m 5.5h/7.3h
epoch 151/200, train: loss=0.0277, val: psnr=32.8558, 2.2m 5.5h/7.3h
epoch 152/200, train: loss=0.0280, val: psnr=32.9213, 2.2m 5.5h/7.3h
epoch 153/200, train: loss=0.0277, val: psnr=32.8703, 2.2m 5.6h/7.3h
epoch 154/200, train: loss=0.0275, val: psnr=32.7058, 2.3m 5.6h/7.3h
epoch 155/200, train: loss=0.0277, val: psnr=32.5574, 2.2m 5.7h/7.3h
epoch 156/200, train: loss=0.0277, val: psnr=32.8371, 2.2m 5.7h/7.3h
epoch 157/200, train: loss=0.0276, val: psnr=32.8973, 2.2m 5.7h/7.3h
epoch 158/200, train: loss=0.0276, val: psnr=32.9533, 2.2m 5.8h/7.3h
epoch 159/200, train: loss=0.0274, val: psnr=32.5854, 2.1m 5.8h/7.3h
epoch 160/200, train: loss=0.0279, val: psnr=32.7695, 2.0m 5.8h/7.3h
epoch 161/200, train: loss=0.0278, val: psnr=32.6058, 2.0m 5.9h/7.3h
epoch 162/200, train: loss=0.0281, val: psnr=32.7695, 1.9m 5.9h/7.3h
epoch 163/200, train: loss=0.0276, val: psnr=32.8054, 2.0m 5.9h/7.3h
epoch 164/200, train: loss=0.0278, val: psnr=32.7282, 2.0m 6.0h/7.3h
epoch 165/200, train: loss=0.0280, val: psnr=32.9205, 2.1m 6.0h/7.3h
epoch 166/200, train: loss=0.0279, val: psnr=32.7425, 2.2m 6.0h/7.3h
epoch 167/200, train: loss=0.0273, val: psnr=32.8065, 2.1m 6.1h/7.3h
epoch 168/200, train: loss=0.0280, val: psnr=32.5316, 2.2m 6.1h/7.3h
epoch 169/200, train: loss=0.0276, val: psnr=32.5874, 2.3m 6.1h/7.3h
epoch 170/200, train: loss=0.0277, val: psnr=32.6381, 2.3m 6.2h/7.3h
epoch 171/200, train: loss=0.0277, val: psnr=32.6293, 2.3m 6.2h/7.3h
epoch 172/200, train: loss=0.0276, val: psnr=32.7947, 2.3m 6.3h/7.3h
epoch 173/200, train: loss=0.0277, val: psnr=32.6092, 2.3m 6.3h/7.3h
epoch 174/200, train: loss=0.0277, val: psnr=32.4260, 2.3m 6.3h/7.3h
epoch 175/200, train: loss=0.0278, val: psnr=32.4324, 2.3m 6.4h/7.3h
epoch 176/200, train: loss=0.0276, val: psnr=32.8226, 2.2m 6.4h/7.3h
epoch 177/200, train: loss=0.0274, val: psnr=32.5674, 2.1m 6.5h/7.3h
epoch 178/200, train: loss=0.0278, val: psnr=32.7388, 1.8m 6.5h/7.3h
epoch 179/200, train: loss=0.0276, val: psnr=32.6571, 1.8m 6.5h/7.3h
epoch 180/200, train: loss=0.0278, val: psnr=32.6065, 1.8m 6.5h/7.3h
epoch 181/200, train: loss=0.0276, val: psnr=32.6549, 2.0m 6.6h/7.3h
epoch 182/200, train: loss=0.0277, val: psnr=32.6677, 2.1m 6.6h/7.3h
epoch 183/200, train: loss=0.0275, val: psnr=32.4418, 2.1m 6.6h/7.3h
epoch 184/200, train: loss=0.0275, val: psnr=32.8592, 2.2m 6.7h/7.3h
epoch 185/200, train: loss=0.0274, val: psnr=32.6509, 2.2m 6.7h/7.3h
epoch 186/200, train: loss=0.0278, val: psnr=32.4208, 1.9m 6.8h/7.3h
epoch 187/200, train: loss=0.0276, val: psnr=32.3627, 1.9m 6.8h/7.3h
epoch 188/200, train: loss=0.0277, val: psnr=32.6604, 1.9m 6.8h/7.2h
epoch 189/200, train: loss=0.0277, val: psnr=32.6070, 1.9m 6.8h/7.2h
epoch 190/200, train: loss=0.0277, val: psnr=32.5731, 1.9m 6.9h/7.2h
epoch 191/200, train: loss=0.0276, val: psnr=32.5010, 1.9m 6.9h/7.2h
epoch 192/200, train: loss=0.0275, val: psnr=32.5690, 1.4m 6.9h/7.2h
epoch 193/200, train: loss=0.0273, val: psnr=32.4908, 1.3m 7.0h/7.2h
epoch 194/200, train: loss=0.0276, val: psnr=32.6215, 1.0m 7.0h/7.2h
epoch 195/200, train: loss=0.0274, val: psnr=32.5663, 1.0m 7.0h/7.2h
epoch 196/200, train: loss=0.0274, val: psnr=32.5336, 1.1m 7.0h/7.1h
epoch 197/200, train: loss=0.0275, val: psnr=32.7969, 1.1m 7.0h/7.1h
epoch 198/200, train: loss=0.0277, val: psnr=32.6420, 1.1m 7.0h/7.1h
epoch 199/200, train: loss=0.0276, val: psnr=32.4993, 1.1m 7.1h/7.1h
epoch 200/200, train: loss=0.0275, val: psnr=32.4301, 1.1m 7.1h/7.1h
