train dataset: size=3960
  inp: shape=(1, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 1)
val dataset: size=1600
  inp: shape=(1, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 1)
model: #params=605.5K
epoch 1/200, train: loss=0.0919, val: psnr=28.5523, 1.1m 1.1m/3.8h
epoch 61/200, train: loss=0.0216, val: psnr=36.9013, 1.4m 1.4h/4.7h
epoch 62/200, train: loss=0.0217, val: psnr=36.8162, 1.4m 1.4h/4.7h
epoch 63/200, train: loss=0.0218, val: psnr=36.6393, 1.6m 1.5h/4.7h
epoch 64/200, train: loss=0.0219, val: psnr=36.6685, 1.6m 1.5h/4.7h
epoch 65/200, train: loss=0.0218, val: psnr=36.1103, 1.6m 1.5h/4.7h
epoch 66/200, train: loss=0.0221, val: psnr=36.3196, 1.5m 1.5h/4.7h
epoch 67/200, train: loss=0.0219, val: psnr=36.7305, 1.4m 1.6h/4.7h
epoch 68/200, train: loss=0.0223, val: psnr=36.4710, 1.3m 1.6h/4.7h
epoch 69/200, train: loss=0.0220, val: psnr=36.6906, 1.3m 1.6h/4.7h
epoch 70/200, train: loss=0.0217, val: psnr=36.7908, 1.6m 1.6h/4.7h
epoch 71/200, train: loss=0.0216, val: psnr=35.8510, 1.6m 1.7h/4.7h
epoch 72/200, train: loss=0.0218, val: psnr=36.3880, 1.5m 1.7h/4.7h
epoch 73/200, train: loss=0.0217, val: psnr=36.9205, 1.2m 1.7h/4.7h
epoch 74/200, train: loss=0.0221, val: psnr=36.0257, 1.2m 1.7h/4.7h
epoch 75/200, train: loss=0.0220, val: psnr=36.8435, 1.6m 1.8h/4.7h
epoch 76/200, train: loss=0.0217, val: psnr=36.5117, 1.6m 1.8h/4.7h
epoch 77/200, train: loss=0.0218, val: psnr=36.5431, 1.3m 1.8h/4.7h
epoch 78/200, train: loss=0.0218, val: psnr=36.8109, 1.1m 1.8h/4.7h
epoch 79/200, train: loss=0.0215, val: psnr=37.0043, 1.4m 1.8h/4.7h
epoch 80/200, train: loss=0.0217, val: psnr=37.2281, 1.5m 1.9h/4.7h
epoch 81/200, train: loss=0.0215, val: psnr=36.9305, 1.5m 1.9h/4.7h
epoch 82/200, train: loss=0.0213, val: psnr=36.7938, 1.3m 1.9h/4.7h
epoch 83/200, train: loss=0.0214, val: psnr=36.8863, 1.3m 1.9h/4.7h
epoch 84/200, train: loss=0.0214, val: psnr=36.7242, 1.4m 2.0h/4.7h
epoch 85/200, train: loss=0.0215, val: psnr=36.6209, 1.5m 2.0h/4.7h
epoch 86/200, train: loss=0.0216, val: psnr=36.8158, 1.5m 2.0h/4.7h
epoch 87/200, train: loss=0.0217, val: psnr=36.7381, 1.4m 2.0h/4.7h
epoch 88/200, train: loss=0.0214, val: psnr=36.9459, 1.3m 2.1h/4.7h
epoch 89/200, train: loss=0.0215, val: psnr=36.7772, 1.3m 2.1h/4.7h
epoch 90/200, train: loss=0.0215, val: psnr=37.0286, 1.4m 2.1h/4.7h
epoch 91/200, train: loss=0.0215, val: psnr=36.9827, 1.5m 2.1h/4.7h
epoch 92/200, train: loss=0.0216, val: psnr=36.8642, 1.6m 2.2h/4.7h
epoch 93/200, train: loss=0.0214, val: psnr=36.9725, 1.6m 2.2h/4.7h
epoch 94/200, train: loss=0.0214, val: psnr=37.1870, 1.5m 2.2h/4.7h
epoch 95/200, train: loss=0.0219, val: psnr=36.8596, 1.4m 2.2h/4.7h
epoch 96/200, train: loss=0.0215, val: psnr=36.8041, 1.3m 2.3h/4.7h
epoch 97/200, train: loss=0.0215, val: psnr=36.7777, 1.3m 2.3h/4.7h
epoch 98/200, train: loss=0.0215, val: psnr=36.7608, 1.5m 2.3h/4.7h
epoch 99/200, train: loss=0.0215, val: psnr=37.0532, 1.6m 2.3h/4.7h
epoch 100/200, train: loss=0.0215, val: psnr=36.8986, 1.5m 2.3h/4.7h
epoch 101/200, train: loss=0.0215, val: psnr=36.9379, 1.2m 2.4h/4.7h
epoch 102/200, train: loss=0.0214, val: psnr=36.8615, 1.2m 2.4h/4.7h
epoch 103/200, train: loss=0.0215, val: psnr=36.8729, 1.5m 2.4h/4.7h
epoch 104/200, train: loss=0.0214, val: psnr=36.9494, 1.6m 2.4h/4.7h
epoch 105/200, train: loss=0.0214, val: psnr=36.5718, 1.3m 2.5h/4.7h
epoch 106/200, train: loss=0.0215, val: psnr=36.7698, 1.2m 2.5h/4.7h
epoch 107/200, train: loss=0.0213, val: psnr=36.8592, 1.4m 2.5h/4.7h
epoch 108/200, train: loss=0.0214, val: psnr=36.9208, 1.5m 2.5h/4.7h
epoch 109/200, train: loss=0.0215, val: psnr=36.9505, 1.5m 2.6h/4.7h
epoch 110/200, train: loss=0.0215, val: psnr=36.8163, 1.4m 2.6h/4.7h
epoch 111/200, train: loss=0.0214, val: psnr=37.0525, 1.3m 2.6h/4.7h
epoch 112/200, train: loss=0.0216, val: psnr=36.7549, 1.4m 2.6h/4.7h
epoch 113/200, train: loss=0.0211, val: psnr=37.0961, 1.4m 2.6h/4.7h
epoch 114/200, train: loss=0.0215, val: psnr=36.8796, 1.5m 2.7h/4.7h
epoch 115/200, train: loss=0.0213, val: psnr=37.0192, 1.6m 2.7h/4.7h
epoch 116/200, train: loss=0.0217, val: psnr=36.8402, 1.6m 2.7h/4.7h
epoch 117/200, train: loss=0.0213, val: psnr=36.7578, 1.5m 2.7h/4.7h
epoch 118/200, train: loss=0.0215, val: psnr=37.0366, 1.4m 2.8h/4.7h
epoch 119/200, train: loss=0.0214, val: psnr=36.7928, 1.4m 2.8h/4.7h
epoch 120/200, train: loss=0.0216, val: psnr=36.9511, 1.3m 2.8h/4.7h
epoch 121/200, train: loss=0.0213, val: psnr=36.9983, 1.4m 2.8h/4.7h
epoch 122/200, train: loss=0.0210, val: psnr=36.8956, 1.6m 2.9h/4.7h
epoch 123/200, train: loss=0.0214, val: psnr=36.8513, 1.6m 2.9h/4.7h
epoch 124/200, train: loss=0.0211, val: psnr=37.0895, 1.4m 2.9h/4.7h
epoch 125/200, train: loss=0.0214, val: psnr=37.0405, 1.3m 2.9h/4.7h
epoch 126/200, train: loss=0.0214, val: psnr=36.8506, 1.2m 3.0h/4.7h
epoch 127/200, train: loss=0.0215, val: psnr=36.9460, 1.5m 3.0h/4.7h
epoch 128/200, train: loss=0.0215, val: psnr=36.9037, 1.5m 3.0h/4.7h
epoch 129/200, train: loss=0.0213, val: psnr=37.0918, 1.5m 3.0h/4.7h
epoch 130/200, train: loss=0.0212, val: psnr=36.6505, 1.3m 3.1h/4.7h
epoch 131/200, train: loss=0.0211, val: psnr=37.0529, 1.1m 3.1h/4.7h
epoch 132/200, train: loss=0.0212, val: psnr=36.9508, 1.5m 3.1h/4.7h
epoch 133/200, train: loss=0.0214, val: psnr=36.7977, 1.6m 3.1h/4.7h
epoch 134/200, train: loss=0.0213, val: psnr=36.9931, 1.4m 3.1h/4.7h
epoch 135/200, train: loss=0.0213, val: psnr=36.8672, 1.1m 3.2h/4.7h
epoch 136/200, train: loss=0.0213, val: psnr=36.8918, 1.3m 3.2h/4.7h
epoch 137/200, train: loss=0.0214, val: psnr=36.8812, 1.5m 3.2h/4.7h
epoch 138/200, train: loss=0.0215, val: psnr=37.0207, 1.4m 3.2h/4.7h
epoch 139/200, train: loss=0.0212, val: psnr=37.0161, 1.2m 3.3h/4.7h
epoch 140/200, train: loss=0.0213, val: psnr=36.7708, 1.2m 3.3h/4.7h
epoch 141/200, train: loss=0.0216, val: psnr=37.1498, 1.5m 3.3h/4.7h
epoch 142/200, train: loss=0.0215, val: psnr=37.0852, 1.6m 3.3h/4.7h
epoch 143/200, train: loss=0.0214, val: psnr=37.1574, 1.4m 3.3h/4.7h
epoch 144/200, train: loss=0.0213, val: psnr=36.9083, 1.3m 3.4h/4.7h
epoch 145/200, train: loss=0.0214, val: psnr=37.2004, 1.3m 3.4h/4.7h
epoch 146/200, train: loss=0.0214, val: psnr=36.8452, 1.4m 3.4h/4.7h
epoch 147/200, train: loss=0.0211, val: psnr=36.8348, 1.5m 3.4h/4.7h
epoch 148/200, train: loss=0.0211, val: psnr=36.9952, 1.6m 3.5h/4.7h
epoch 149/200, train: loss=0.0213, val: psnr=36.8812, 1.6m 3.5h/4.7h
epoch 150/200, train: loss=0.0214, val: psnr=36.8626, 1.5m 3.5h/4.7h
epoch 151/200, train: loss=0.0212, val: psnr=36.9357, 1.4m 3.5h/4.7h
epoch 152/200, train: loss=0.0213, val: psnr=36.8720, 1.3m 3.6h/4.7h
epoch 153/200, train: loss=0.0214, val: psnr=36.8083, 1.3m 3.6h/4.7h
epoch 154/200, train: loss=0.0213, val: psnr=36.9929, 1.4m 3.6h/4.7h
epoch 155/200, train: loss=0.0211, val: psnr=37.1343, 1.6m 3.6h/4.7h
epoch 156/200, train: loss=0.0212, val: psnr=36.8629, 1.6m 3.7h/4.7h
epoch 157/200, train: loss=0.0215, val: psnr=37.0034, 1.4m 3.7h/4.7h
epoch 158/200, train: loss=0.0213, val: psnr=37.2538, 1.4m 3.7h/4.7h
epoch 159/200, train: loss=0.0213, val: psnr=36.8586, 1.2m 3.7h/4.7h
epoch 160/200, train: loss=0.0213, val: psnr=37.1690, 1.4m 3.8h/4.7h
epoch 161/200, train: loss=0.0214, val: psnr=36.9885, 1.6m 3.8h/4.7h
epoch 162/200, train: loss=0.0213, val: psnr=36.9164, 1.5m 3.8h/4.7h
epoch 163/200, train: loss=0.0213, val: psnr=36.8808, 1.4m 3.8h/4.7h
epoch 164/200, train: loss=0.0214, val: psnr=36.7192, 1.3m 3.9h/4.7h
epoch 165/200, train: loss=0.0211, val: psnr=36.7937, 1.2m 3.9h/4.7h
epoch 166/200, train: loss=0.0212, val: psnr=37.0510, 1.4m 3.9h/4.7h
epoch 167/200, train: loss=0.0213, val: psnr=36.8767, 1.5m 3.9h/4.7h
epoch 168/200, train: loss=0.0212, val: psnr=36.9627, 1.5m 3.9h/4.7h
epoch 169/200, train: loss=0.0212, val: psnr=36.7575, 1.3m 4.0h/4.7h
epoch 170/200, train: loss=0.0214, val: psnr=37.1662, 1.1m 4.0h/4.7h
epoch 171/200, train: loss=0.0212, val: psnr=37.0194, 1.5m 4.0h/4.7h
epoch 172/200, train: loss=0.0215, val: psnr=37.1077, 1.6m 4.0h/4.7h
epoch 173/200, train: loss=0.0212, val: psnr=37.0195, 1.4m 4.1h/4.7h
epoch 174/200, train: loss=0.0215, val: psnr=37.0339, 1.1m 4.1h/4.7h
epoch 175/200, train: loss=0.0210, val: psnr=37.1104, 1.3m 4.1h/4.7h
epoch 176/200, train: loss=0.0211, val: psnr=36.8393, 1.5m 4.1h/4.7h
epoch 177/200, train: loss=0.0212, val: psnr=36.9771, 1.6m 4.2h/4.7h
epoch 178/200, train: loss=0.0213, val: psnr=36.9589, 1.4m 4.2h/4.7h
epoch 179/200, train: loss=0.0212, val: psnr=37.1238, 1.2m 4.2h/4.7h
epoch 180/200, train: loss=0.0212, val: psnr=36.9586, 1.3m 4.2h/4.7h
epoch 181/200, train: loss=0.0210, val: psnr=36.8661, 1.5m 4.2h/4.7h
epoch 182/200, train: loss=0.0214, val: psnr=37.0690, 1.6m 4.3h/4.7h
epoch 183/200, train: loss=0.0212, val: psnr=36.7909, 1.5m 4.3h/4.7h
epoch 184/200, train: loss=0.0210, val: psnr=36.9714, 1.3m 4.3h/4.7h
epoch 185/200, train: loss=0.0213, val: psnr=36.9792, 1.3m 4.3h/4.7h
epoch 186/200, train: loss=0.0212, val: psnr=37.0081, 1.4m 4.4h/4.7h
epoch 187/200, train: loss=0.0212, val: psnr=37.2467, 1.4m 4.4h/4.7h
epoch 188/200, train: loss=0.0210, val: psnr=37.3883, 1.6m 4.4h/4.7h
epoch 189/200, train: loss=0.0211, val: psnr=37.0277, 1.6m 4.4h/4.7h
epoch 190/200, train: loss=0.0212, val: psnr=36.9610, 1.6m 4.5h/4.7h
epoch 191/200, train: loss=0.0211, val: psnr=36.9516, 1.1m 4.5h/4.7h
epoch 192/200, train: loss=0.0212, val: psnr=36.9198, 56.2s 4.5h/4.7h
epoch 193/200, train: loss=0.0212, val: psnr=37.1296, 54.4s 4.5h/4.7h
epoch 194/200, train: loss=0.0212, val: psnr=36.9816, 1.1m 4.5h/4.7h
epoch 195/200, train: loss=0.0213, val: psnr=36.9607, 1.2m 4.6h/4.7h
epoch 196/200, train: loss=0.0212, val: psnr=37.0134, 1.2m 4.6h/4.7h
epoch 197/200, train: loss=0.0214, val: psnr=37.0140, 1.2m 4.6h/4.7h
epoch 198/200, train: loss=0.0213, val: psnr=37.2122, 1.0m 4.6h/4.7h
epoch 199/200, train: loss=0.0213, val: psnr=36.9165, 55.0s 4.6h/4.6h
epoch 200/200, train: loss=0.0212, val: psnr=37.0789, 57.5s 4.6h/4.6h
