train dataset: size=3960
  inp: shape=(1, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 1)
val dataset: size=1600
  inp: shape=(1, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 1)
model: #params=351.1K
epoch 1/200, train: loss=0.0844, val: psnr=30.2634, 2.1m 2.1m/6.9h
epoch 73/200, train: loss=0.0224, val: psnr=36.2543, 1.2m 1.5h/4.1h
epoch 74/200, train: loss=0.0224, val: psnr=36.3467, 1.2m 1.5h/4.1h
epoch 75/200, train: loss=0.0226, val: psnr=36.0388, 1.2m 1.6h/4.1h
epoch 76/200, train: loss=0.0226, val: psnr=36.2717, 1.2m 1.6h/4.1h
epoch 77/200, train: loss=0.0224, val: psnr=36.3980, 1.2m 1.6h/4.1h
epoch 78/200, train: loss=0.0225, val: psnr=36.2012, 1.2m 1.6h/4.1h
epoch 79/200, train: loss=0.0223, val: psnr=36.3209, 1.2m 1.6h/4.1h
epoch 80/200, train: loss=0.0226, val: psnr=36.1090, 1.2m 1.7h/4.1h
epoch 81/200, train: loss=0.0223, val: psnr=36.4377, 1.2m 1.7h/4.1h
epoch 82/200, train: loss=0.0223, val: psnr=36.1495, 1.2m 1.7h/4.1h
epoch 83/200, train: loss=0.0222, val: psnr=36.4179, 1.2m 1.7h/4.1h
epoch 84/200, train: loss=0.0220, val: psnr=35.9934, 1.2m 1.7h/4.1h
epoch 85/200, train: loss=0.0222, val: psnr=36.5214, 1.2m 1.8h/4.1h
epoch 86/200, train: loss=0.0226, val: psnr=36.4811, 1.2m 1.8h/4.1h
epoch 87/200, train: loss=0.0223, val: psnr=36.5840, 1.2m 1.8h/4.1h
epoch 88/200, train: loss=0.0223, val: psnr=36.3855, 1.2m 1.8h/4.1h
epoch 89/200, train: loss=0.0222, val: psnr=36.1508, 1.2m 1.8h/4.1h
epoch 90/200, train: loss=0.0224, val: psnr=36.4483, 1.2m 1.9h/4.1h
epoch 91/200, train: loss=0.0222, val: psnr=36.2721, 1.2m 1.9h/4.1h
epoch 92/200, train: loss=0.0222, val: psnr=36.4696, 1.2m 1.9h/4.1h
epoch 93/200, train: loss=0.0222, val: psnr=36.4606, 1.2m 1.9h/4.1h
epoch 94/200, train: loss=0.0220, val: psnr=36.0388, 1.2m 1.9h/4.1h
epoch 95/200, train: loss=0.0222, val: psnr=36.5204, 1.2m 2.0h/4.1h
epoch 96/200, train: loss=0.0222, val: psnr=36.3768, 1.2m 2.0h/4.1h
epoch 97/200, train: loss=0.0222, val: psnr=36.6356, 1.2m 2.0h/4.1h
epoch 98/200, train: loss=0.0221, val: psnr=36.3780, 1.2m 2.0h/4.1h
epoch 99/200, train: loss=0.0222, val: psnr=36.3965, 1.2m 2.0h/4.1h
epoch 100/200, train: loss=0.0224, val: psnr=36.3329, 1.2m 2.1h/4.1h
epoch 101/200, train: loss=0.0223, val: psnr=36.4631, 1.2m 2.1h/4.1h
epoch 102/200, train: loss=0.0221, val: psnr=36.5882, 1.2m 2.1h/4.1h
epoch 103/200, train: loss=0.0222, val: psnr=36.5287, 1.2m 2.1h/4.1h
epoch 104/200, train: loss=0.0221, val: psnr=36.5815, 1.2m 2.1h/4.1h
epoch 105/200, train: loss=0.0221, val: psnr=36.3433, 1.2m 2.2h/4.1h
epoch 106/200, train: loss=0.0222, val: psnr=36.5444, 1.2m 2.2h/4.1h
epoch 107/200, train: loss=0.0221, val: psnr=36.5288, 1.2m 2.2h/4.1h
epoch 108/200, train: loss=0.0222, val: psnr=36.5455, 1.2m 2.2h/4.1h
epoch 109/200, train: loss=0.0222, val: psnr=36.3315, 1.2m 2.2h/4.1h
epoch 110/200, train: loss=0.0223, val: psnr=36.3906, 1.2m 2.3h/4.1h
epoch 111/200, train: loss=0.0223, val: psnr=36.5199, 1.2m 2.3h/4.1h
epoch 112/200, train: loss=0.0222, val: psnr=36.4911, 1.2m 2.3h/4.1h
epoch 113/200, train: loss=0.0220, val: psnr=36.6036, 1.2m 2.3h/4.1h
epoch 114/200, train: loss=0.0220, val: psnr=36.4907, 1.2m 2.3h/4.1h
epoch 115/200, train: loss=0.0219, val: psnr=36.7096, 1.2m 2.4h/4.1h
epoch 116/200, train: loss=0.0221, val: psnr=36.3086, 1.2m 2.4h/4.1h
epoch 117/200, train: loss=0.0220, val: psnr=36.6601, 1.2m 2.4h/4.1h
epoch 118/200, train: loss=0.0218, val: psnr=36.4491, 1.2m 2.4h/4.1h
epoch 119/200, train: loss=0.0220, val: psnr=36.5250, 1.2m 2.4h/4.1h
epoch 120/200, train: loss=0.0220, val: psnr=36.4342, 1.2m 2.5h/4.1h
epoch 121/200, train: loss=0.0221, val: psnr=36.6596, 1.2m 2.5h/4.1h
epoch 122/200, train: loss=0.0221, val: psnr=36.3995, 1.2m 2.5h/4.1h
epoch 123/200, train: loss=0.0220, val: psnr=36.6444, 1.2m 2.5h/4.1h
epoch 124/200, train: loss=0.0219, val: psnr=36.6970, 1.2m 2.5h/4.1h
epoch 125/200, train: loss=0.0219, val: psnr=36.1869, 1.2m 2.6h/4.1h
epoch 126/200, train: loss=0.0219, val: psnr=36.4198, 1.2m 2.6h/4.1h
epoch 127/200, train: loss=0.0219, val: psnr=36.4582, 1.2m 2.6h/4.1h
epoch 128/200, train: loss=0.0220, val: psnr=36.4669, 1.2m 2.6h/4.1h
epoch 129/200, train: loss=0.0220, val: psnr=36.6267, 1.2m 2.6h/4.1h
epoch 130/200, train: loss=0.0220, val: psnr=36.6869, 1.2m 2.7h/4.1h
epoch 131/200, train: loss=0.0222, val: psnr=36.4082, 1.2m 2.7h/4.1h
epoch 132/200, train: loss=0.0218, val: psnr=36.5158, 1.2m 2.7h/4.1h
epoch 133/200, train: loss=0.0218, val: psnr=36.6748, 1.2m 2.7h/4.1h
epoch 134/200, train: loss=0.0219, val: psnr=36.8148, 1.2m 2.7h/4.1h
epoch 135/200, train: loss=0.0219, val: psnr=36.3730, 1.2m 2.8h/4.1h
epoch 136/200, train: loss=0.0219, val: psnr=36.4506, 1.2m 2.8h/4.1h
epoch 137/200, train: loss=0.0218, val: psnr=36.4392, 1.2m 2.8h/4.1h
epoch 138/200, train: loss=0.0217, val: psnr=36.8477, 1.2m 2.8h/4.1h
epoch 139/200, train: loss=0.0218, val: psnr=36.6276, 1.2m 2.8h/4.1h
epoch 140/200, train: loss=0.0222, val: psnr=36.5830, 1.2m 2.9h/4.1h
epoch 141/200, train: loss=0.0219, val: psnr=36.3920, 1.2m 2.9h/4.1h
epoch 142/200, train: loss=0.0218, val: psnr=36.5233, 1.2m 2.9h/4.1h
epoch 143/200, train: loss=0.0220, val: psnr=36.6881, 1.2m 2.9h/4.1h
epoch 144/200, train: loss=0.0219, val: psnr=36.5685, 1.2m 3.0h/4.1h
epoch 145/200, train: loss=0.0218, val: psnr=36.6842, 1.2m 3.0h/4.1h
epoch 146/200, train: loss=0.0218, val: psnr=36.7763, 1.2m 3.0h/4.1h
epoch 147/200, train: loss=0.0219, val: psnr=36.7500, 1.2m 3.0h/4.1h
epoch 148/200, train: loss=0.0218, val: psnr=36.6588, 1.2m 3.0h/4.1h
epoch 149/200, train: loss=0.0220, val: psnr=36.4424, 1.2m 3.1h/4.1h
epoch 150/200, train: loss=0.0220, val: psnr=36.5104, 1.2m 3.1h/4.1h
epoch 151/200, train: loss=0.0216, val: psnr=36.4159, 1.2m 3.1h/4.1h
epoch 152/200, train: loss=0.0219, val: psnr=36.5762, 1.2m 3.1h/4.1h
epoch 153/200, train: loss=0.0221, val: psnr=36.5943, 1.2m 3.1h/4.1h
epoch 154/200, train: loss=0.0219, val: psnr=36.4689, 1.2m 3.2h/4.1h
epoch 155/200, train: loss=0.0219, val: psnr=36.5510, 1.2m 3.2h/4.1h
epoch 156/200, train: loss=0.0220, val: psnr=36.5768, 1.2m 3.2h/4.1h
epoch 157/200, train: loss=0.0218, val: psnr=36.8203, 1.2m 3.2h/4.1h
epoch 158/200, train: loss=0.0222, val: psnr=36.6960, 1.2m 3.2h/4.1h
epoch 159/200, train: loss=0.0218, val: psnr=36.6454, 1.2m 3.3h/4.1h
epoch 160/200, train: loss=0.0219, val: psnr=36.5119, 1.2m 3.3h/4.1h
epoch 161/200, train: loss=0.0220, val: psnr=36.5374, 1.2m 3.3h/4.1h
epoch 162/200, train: loss=0.0218, val: psnr=36.5268, 1.2m 3.3h/4.1h
epoch 163/200, train: loss=0.0218, val: psnr=36.7804, 1.2m 3.3h/4.1h
epoch 164/200, train: loss=0.0219, val: psnr=36.6591, 1.2m 3.4h/4.1h
epoch 165/200, train: loss=0.0219, val: psnr=36.5848, 1.2m 3.4h/4.1h
epoch 166/200, train: loss=0.0220, val: psnr=36.4089, 1.2m 3.4h/4.1h
epoch 167/200, train: loss=0.0218, val: psnr=36.6922, 1.2m 3.4h/4.1h
epoch 168/200, train: loss=0.0218, val: psnr=36.5761, 1.2m 3.4h/4.1h
epoch 169/200, train: loss=0.0220, val: psnr=36.6028, 1.2m 3.5h/4.1h
epoch 170/200, train: loss=0.0219, val: psnr=36.7002, 1.2m 3.5h/4.1h
epoch 171/200, train: loss=0.0216, val: psnr=36.7090, 1.2m 3.5h/4.1h
epoch 172/200, train: loss=0.0218, val: psnr=36.8743, 1.2m 3.5h/4.1h
epoch 173/200, train: loss=0.0218, val: psnr=36.4694, 1.2m 3.5h/4.1h
epoch 174/200, train: loss=0.0217, val: psnr=36.6210, 1.2m 3.6h/4.1h
epoch 175/200, train: loss=0.0218, val: psnr=36.7281, 1.2m 3.6h/4.1h
epoch 176/200, train: loss=0.0219, val: psnr=36.4854, 1.2m 3.6h/4.1h
epoch 177/200, train: loss=0.0221, val: psnr=36.7595, 1.2m 3.6h/4.1h
epoch 178/200, train: loss=0.0218, val: psnr=36.5003, 1.2m 3.6h/4.1h
epoch 179/200, train: loss=0.0220, val: psnr=36.4526, 1.2m 3.7h/4.1h
epoch 180/200, train: loss=0.0217, val: psnr=36.5938, 1.2m 3.7h/4.1h
epoch 181/200, train: loss=0.0218, val: psnr=36.6651, 1.2m 3.7h/4.1h
epoch 182/200, train: loss=0.0218, val: psnr=36.5784, 1.2m 3.7h/4.1h
epoch 183/200, train: loss=0.0220, val: psnr=36.8017, 1.2m 3.7h/4.1h
epoch 184/200, train: loss=0.0215, val: psnr=36.6702, 1.2m 3.8h/4.1h
epoch 185/200, train: loss=0.0219, val: psnr=37.0021, 1.2m 3.8h/4.1h
epoch 186/200, train: loss=0.0218, val: psnr=36.2695, 1.2m 3.8h/4.1h
epoch 187/200, train: loss=0.0220, val: psnr=36.6436, 1.2m 3.8h/4.1h
epoch 188/200, train: loss=0.0221, val: psnr=36.6288, 1.2m 3.8h/4.1h
epoch 189/200, train: loss=0.0220, val: psnr=36.6632, 1.2m 3.9h/4.1h
epoch 190/200, train: loss=0.0219, val: psnr=36.6423, 1.2m 3.9h/4.1h
epoch 191/200, train: loss=0.0216, val: psnr=36.8537, 1.2m 3.9h/4.1h
epoch 192/200, train: loss=0.0215, val: psnr=36.7129, 1.2m 3.9h/4.1h
epoch 193/200, train: loss=0.0220, val: psnr=36.7420, 1.2m 3.9h/4.1h
epoch 194/200, train: loss=0.0218, val: psnr=36.8037, 1.2m 4.0h/4.1h
epoch 195/200, train: loss=0.0217, val: psnr=36.6986, 1.2m 4.0h/4.1h
epoch 196/200, train: loss=0.0217, val: psnr=36.6075, 1.2m 4.0h/4.1h
epoch 197/200, train: loss=0.0217, val: psnr=36.6561, 1.2m 4.0h/4.1h
epoch 198/200, train: loss=0.0218, val: psnr=36.7191, 1.2m 4.1h/4.1h
epoch 199/200, train: loss=0.0218, val: psnr=36.9558, 1.2m 4.1h/4.1h
epoch 200/200, train: loss=0.0219, val: psnr=36.7142, 1.2m 4.1h/4.1h
