train dataset: size=3960
  inp: shape=(1, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 1)
val dataset: size=1600
  inp: shape=(1, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 1)
model: #params=383.9K
epoch 1/200, train: loss=0.0705, val: psnr=30.9262, 1.4m 1.4m/4.6h
epoch 21/200, train: loss=0.0230, val: psnr=36.0440, 1.5m 38.8m/6.2h
epoch 22/200, train: loss=0.0230, val: psnr=35.7940, 1.5m 40.4m/6.1h
epoch 23/200, train: loss=0.0226, val: psnr=36.1306, 2.9m 43.2m/6.3h
epoch 24/200, train: loss=0.0227, val: psnr=36.2825, 1.5m 44.8m/6.2h
epoch 25/200, train: loss=0.0229, val: psnr=36.2256, 1.5m 46.2m/6.2h
epoch 26/200, train: loss=0.0226, val: psnr=36.4490, 1.5m 47.7m/6.1h
epoch 27/200, train: loss=0.0225, val: psnr=35.5208, 1.4m 49.1m/6.1h
epoch 28/200, train: loss=0.0228, val: psnr=36.1610, 1.5m 50.6m/6.0h
epoch 29/200, train: loss=0.0225, val: psnr=36.4383, 1.5m 52.1m/6.0h
epoch 30/200, train: loss=0.0226, val: psnr=35.9073, 1.5m 53.6m/6.0h
epoch 31/200, train: loss=0.0227, val: psnr=36.3275, 1.5m 55.1m/5.9h
epoch 32/200, train: loss=0.0224, val: psnr=35.7624, 1.5m 56.6m/5.9h
epoch 33/200, train: loss=0.0226, val: psnr=36.3752, 1.6m 58.2m/5.9h
epoch 34/200, train: loss=0.0225, val: psnr=36.2099, 1.5m 59.8m/5.9h
epoch 35/200, train: loss=0.0224, val: psnr=36.2587, 1.5m 1.0h/5.8h
epoch 36/200, train: loss=0.0223, val: psnr=36.2490, 1.5m 1.0h/5.8h
epoch 37/200, train: loss=0.0225, val: psnr=36.2749, 1.5m 1.1h/5.8h
epoch 38/200, train: loss=0.0223, val: psnr=36.7529, 1.5m 1.1h/5.8h
epoch 39/200, train: loss=0.0224, val: psnr=36.3360, 1.5m 1.1h/5.8h
epoch 40/200, train: loss=0.0222, val: psnr=36.4466, 1.5m 1.1h/5.7h
epoch 41/200, train: loss=0.0219, val: psnr=36.7564, 1.5m 1.2h/5.7h
epoch 42/200, train: loss=0.0219, val: psnr=36.9594, 1.4m 1.2h/5.7h
epoch 43/200, train: loss=0.0220, val: psnr=36.4410, 1.5m 1.2h/5.7h
epoch 44/200, train: loss=0.0218, val: psnr=36.4308, 1.5m 1.2h/5.7h
epoch 45/200, train: loss=0.0219, val: psnr=36.1593, 1.5m 1.3h/5.6h
epoch 46/200, train: loss=0.0220, val: psnr=36.6701, 1.5m 1.3h/5.6h
epoch 47/200, train: loss=0.0219, val: psnr=36.5846, 1.5m 1.3h/5.6h
epoch 48/200, train: loss=0.0220, val: psnr=36.4437, 1.5m 1.3h/5.6h
epoch 49/200, train: loss=0.0218, val: psnr=36.5419, 1.5m 1.4h/5.6h
epoch 50/200, train: loss=0.0215, val: psnr=36.4228, 1.5m 1.4h/5.6h
epoch 51/200, train: loss=0.0218, val: psnr=36.8155, 1.5m 1.4h/5.6h
epoch 52/200, train: loss=0.0218, val: psnr=36.5744, 1.5m 1.4h/5.5h
epoch 53/200, train: loss=0.0220, val: psnr=36.5671, 1.4m 1.5h/5.5h
epoch 54/200, train: loss=0.0218, val: psnr=36.4460, 1.5m 1.5h/5.5h
epoch 55/200, train: loss=0.0218, val: psnr=36.7677, 1.4m 1.5h/5.5h
epoch 56/200, train: loss=0.0215, val: psnr=36.7722, 1.5m 1.5h/5.5h
epoch 57/200, train: loss=0.0217, val: psnr=36.6564, 1.5m 1.6h/5.5h
epoch 58/200, train: loss=0.0217, val: psnr=36.6040, 1.5m 1.6h/5.5h
epoch 59/200, train: loss=0.0218, val: psnr=36.8383, 1.5m 1.6h/5.5h
epoch 60/200, train: loss=0.0220, val: psnr=36.9473, 1.5m 1.6h/5.5h
epoch 61/200, train: loss=0.0218, val: psnr=36.6419, 1.5m 1.7h/5.4h
epoch 62/200, train: loss=0.0220, val: psnr=36.5217, 1.4m 1.7h/5.4h
epoch 63/200, train: loss=0.0218, val: psnr=36.5191, 1.5m 1.7h/5.4h
epoch 64/200, train: loss=0.0217, val: psnr=36.4258, 1.5m 1.7h/5.4h
epoch 65/200, train: loss=0.0216, val: psnr=36.6086, 1.5m 1.8h/5.4h
epoch 66/200, train: loss=0.0216, val: psnr=36.6308, 1.5m 1.8h/5.4h
epoch 67/200, train: loss=0.0220, val: psnr=36.6804, 1.5m 1.8h/5.4h
epoch 68/200, train: loss=0.0215, val: psnr=36.5004, 1.5m 1.8h/5.4h
epoch 69/200, train: loss=0.0218, val: psnr=36.7925, 1.4m 1.9h/5.4h
epoch 70/200, train: loss=0.0218, val: psnr=36.8092, 1.5m 1.9h/5.4h
epoch 71/200, train: loss=0.0214, val: psnr=36.9251, 1.5m 1.9h/5.4h
epoch 72/200, train: loss=0.0218, val: psnr=36.9116, 1.5m 1.9h/5.4h
epoch 73/200, train: loss=0.0215, val: psnr=36.7988, 1.5m 2.0h/5.4h
epoch 74/200, train: loss=0.0214, val: psnr=36.6317, 1.5m 2.0h/5.3h
epoch 75/200, train: loss=0.0214, val: psnr=36.3824, 1.5m 2.0h/5.3h
epoch 76/200, train: loss=0.0217, val: psnr=36.3994, 1.5m 2.0h/5.3h
epoch 77/200, train: loss=0.0219, val: psnr=36.4853, 1.5m 2.1h/5.3h
epoch 78/200, train: loss=0.0217, val: psnr=36.6230, 1.5m 2.1h/5.3h
epoch 79/200, train: loss=0.0215, val: psnr=36.9578, 1.5m 2.1h/5.3h
epoch 80/200, train: loss=0.0214, val: psnr=36.8980, 1.5m 2.1h/5.3h
epoch 81/200, train: loss=0.0217, val: psnr=36.7424, 1.5m 2.2h/5.3h
epoch 82/200, train: loss=0.0214, val: psnr=36.8195, 1.5m 2.2h/5.3h
epoch 83/200, train: loss=0.0213, val: psnr=36.7608, 1.5m 2.2h/5.3h
epoch 84/200, train: loss=0.0215, val: psnr=36.7684, 1.5m 2.2h/5.3h
epoch 85/200, train: loss=0.0217, val: psnr=36.8205, 1.5m 2.2h/5.3h
epoch 86/200, train: loss=0.0212, val: psnr=36.7430, 1.5m 2.3h/5.3h
epoch 87/200, train: loss=0.0213, val: psnr=36.7399, 1.5m 2.3h/5.3h
epoch 88/200, train: loss=0.0216, val: psnr=36.7463, 1.5m 2.3h/5.3h
epoch 89/200, train: loss=0.0215, val: psnr=36.9618, 1.5m 2.3h/5.3h
epoch 90/200, train: loss=0.0216, val: psnr=36.8062, 1.4m 2.4h/5.3h
epoch 91/200, train: loss=0.0216, val: psnr=36.6768, 1.4m 2.4h/5.3h
epoch 92/200, train: loss=0.0215, val: psnr=36.6106, 1.5m 2.4h/5.3h
epoch 93/200, train: loss=0.0215, val: psnr=37.0127, 1.5m 2.4h/5.3h
epoch 94/200, train: loss=0.0213, val: psnr=36.9786, 1.5m 2.5h/5.3h
epoch 95/200, train: loss=0.0218, val: psnr=36.8899, 1.5m 2.5h/5.2h
epoch 96/200, train: loss=0.0217, val: psnr=36.9350, 1.5m 2.5h/5.2h
epoch 97/200, train: loss=0.0215, val: psnr=36.9666, 1.4m 2.5h/5.2h
epoch 98/200, train: loss=0.0215, val: psnr=36.8198, 1.5m 2.6h/5.2h
epoch 99/200, train: loss=0.0216, val: psnr=36.6757, 1.5m 2.6h/5.2h
epoch 100/200, train: loss=0.0214, val: psnr=36.8484, 1.5m 2.6h/5.2h
epoch 101/200, train: loss=0.0215, val: psnr=36.8637, 1.5m 2.6h/5.2h
epoch 102/200, train: loss=0.0216, val: psnr=36.8965, 1.5m 2.7h/5.2h
epoch 103/200, train: loss=0.0215, val: psnr=36.8769, 1.5m 2.7h/5.2h
epoch 104/200, train: loss=0.0212, val: psnr=37.0913, 1.5m 2.7h/5.2h
epoch 105/200, train: loss=0.0213, val: psnr=36.7697, 1.5m 2.7h/5.2h
epoch 106/200, train: loss=0.0216, val: psnr=36.7417, 1.5m 2.8h/5.2h
epoch 107/200, train: loss=0.0213, val: psnr=36.7872, 1.4m 2.8h/5.2h
epoch 108/200, train: loss=0.0214, val: psnr=36.9406, 1.5m 2.8h/5.2h
epoch 109/200, train: loss=0.0212, val: psnr=36.6973, 1.5m 2.8h/5.2h
epoch 110/200, train: loss=0.0213, val: psnr=36.9288, 1.5m 2.9h/5.2h
epoch 111/200, train: loss=0.0216, val: psnr=36.8027, 1.5m 2.9h/5.2h
epoch 112/200, train: loss=0.0216, val: psnr=36.8741, 1.5m 2.9h/5.2h
epoch 113/200, train: loss=0.0212, val: psnr=37.0189, 1.5m 2.9h/5.2h
epoch 114/200, train: loss=0.0214, val: psnr=36.9211, 49.3m 3.8h/6.6h
epoch 115/200, train: loss=0.0213, val: psnr=36.9303, 1.3m 3.8h/6.6h
epoch 116/200, train: loss=0.0215, val: psnr=36.8436, 1.5m 3.8h/6.6h
epoch 117/200, train: loss=0.0213, val: psnr=36.8728, 1.4m 3.8h/6.5h
epoch 118/200, train: loss=0.0217, val: psnr=36.9927, 1.5m 3.9h/6.5h
epoch 119/200, train: loss=0.0214, val: psnr=36.8676, 1.5m 3.9h/6.5h
epoch 120/200, train: loss=0.0213, val: psnr=36.8716, 1.4m 3.9h/6.5h
epoch 121/200, train: loss=0.0214, val: psnr=36.8859, 1.5m 3.9h/6.5h
epoch 122/200, train: loss=0.0215, val: psnr=37.2334, 1.4m 3.9h/6.5h
epoch 123/200, train: loss=0.0213, val: psnr=36.6644, 1.5m 4.0h/6.5h
epoch 124/200, train: loss=0.0214, val: psnr=37.0362, 1.5m 4.0h/6.4h
epoch 125/200, train: loss=0.0212, val: psnr=36.9578, 1.5m 4.0h/6.4h
epoch 126/200, train: loss=0.0213, val: psnr=36.9694, 1.5m 4.0h/6.4h
epoch 127/200, train: loss=0.0212, val: psnr=36.7506, 1.5m 4.1h/6.4h
epoch 128/200, train: loss=0.0213, val: psnr=36.9037, 1.5m 4.1h/6.4h
epoch 129/200, train: loss=0.0212, val: psnr=37.0639, 1.5m 4.1h/6.4h
epoch 130/200, train: loss=0.0215, val: psnr=36.9008, 1.5m 4.1h/6.4h
epoch 131/200, train: loss=0.0211, val: psnr=36.9242, 1.5m 4.2h/6.4h
epoch 132/200, train: loss=0.0215, val: psnr=36.8464, 1.5m 4.2h/6.4h
epoch 133/200, train: loss=0.0212, val: psnr=36.8429, 1.5m 4.2h/6.3h
epoch 134/200, train: loss=0.0214, val: psnr=36.8664, 1.5m 4.2h/6.3h
epoch 135/200, train: loss=0.0214, val: psnr=36.8244, 1.4m 4.3h/6.3h
epoch 136/200, train: loss=0.0214, val: psnr=36.9731, 1.5m 4.3h/6.3h
epoch 137/200, train: loss=0.0212, val: psnr=36.8256, 1.5m 4.3h/6.3h
epoch 138/200, train: loss=0.0215, val: psnr=36.7021, 1.5m 4.3h/6.3h
epoch 139/200, train: loss=0.0213, val: psnr=36.7737, 1.5m 4.4h/6.3h
epoch 140/200, train: loss=0.0213, val: psnr=37.0420, 1.5m 4.4h/6.3h
epoch 141/200, train: loss=0.0213, val: psnr=36.7177, 1.5m 4.4h/6.3h
epoch 142/200, train: loss=0.0212, val: psnr=37.0549, 1.5m 4.4h/6.2h
epoch 143/200, train: loss=0.0213, val: psnr=36.8862, 1.5m 4.5h/6.2h
epoch 144/200, train: loss=0.0213, val: psnr=36.9911, 1.5m 4.5h/6.2h
epoch 145/200, train: loss=0.0212, val: psnr=36.7240, 1.5m 4.5h/6.2h
epoch 146/200, train: loss=0.0213, val: psnr=37.0560, 1.5m 4.5h/6.2h
epoch 147/200, train: loss=0.0216, val: psnr=36.9965, 1.5m 4.6h/6.2h
epoch 148/200, train: loss=0.0212, val: psnr=36.9456, 1.5m 4.6h/6.2h
epoch 149/200, train: loss=0.0213, val: psnr=36.8961, 1.5m 4.6h/6.2h
epoch 150/200, train: loss=0.0213, val: psnr=37.0523, 1.5m 4.6h/6.2h
epoch 151/200, train: loss=0.0215, val: psnr=36.7299, 1.5m 4.7h/6.2h
epoch 152/200, train: loss=0.0212, val: psnr=36.7601, 1.5m 4.7h/6.2h
epoch 153/200, train: loss=0.0214, val: psnr=36.7868, 1.5m 4.7h/6.2h
epoch 154/200, train: loss=0.0214, val: psnr=36.7952, 1.4m 4.7h/6.1h
epoch 155/200, train: loss=0.0213, val: psnr=36.9350, 1.5m 4.8h/6.1h
epoch 156/200, train: loss=0.0213, val: psnr=36.8472, 1.4m 4.8h/6.1h
epoch 157/200, train: loss=0.0213, val: psnr=36.8619, 1.5m 4.8h/6.1h
epoch 158/200, train: loss=0.0212, val: psnr=36.9848, 1.5m 4.8h/6.1h
epoch 159/200, train: loss=0.0213, val: psnr=36.9882, 1.4m 4.9h/6.1h
epoch 160/200, train: loss=0.0211, val: psnr=36.7690, 1.5m 4.9h/6.1h
epoch 161/200, train: loss=0.0210, val: psnr=36.9882, 1.5m 4.9h/6.1h
epoch 162/200, train: loss=0.0214, val: psnr=36.7866, 1.5m 4.9h/6.1h
epoch 163/200, train: loss=0.0212, val: psnr=37.1774, 1.5m 4.9h/6.1h
epoch 164/200, train: loss=0.0211, val: psnr=37.1902, 1.5m 5.0h/6.1h
epoch 165/200, train: loss=0.0213, val: psnr=37.0092, 1.5m 5.0h/6.1h
epoch 166/200, train: loss=0.0215, val: psnr=37.2051, 1.5m 5.0h/6.1h
epoch 167/200, train: loss=0.0215, val: psnr=37.0477, 1.5m 5.0h/6.0h
epoch 168/200, train: loss=0.0214, val: psnr=36.8936, 1.5m 5.1h/6.0h
epoch 169/200, train: loss=0.0213, val: psnr=37.0572, 1.5m 5.1h/6.0h
epoch 170/200, train: loss=0.0212, val: psnr=37.0337, 1.5m 5.1h/6.0h
epoch 171/200, train: loss=0.0211, val: psnr=36.8077, 1.5m 5.1h/6.0h
epoch 172/200, train: loss=0.0216, val: psnr=36.9317, 1.5m 5.2h/6.0h
epoch 173/200, train: loss=0.0213, val: psnr=37.0662, 1.5m 5.2h/6.0h
epoch 174/200, train: loss=0.0213, val: psnr=36.9586, 1.5m 5.2h/6.0h
epoch 175/200, train: loss=0.0211, val: psnr=36.8475, 1.5m 5.2h/6.0h
epoch 176/200, train: loss=0.0210, val: psnr=36.9945, 1.5m 5.3h/6.0h
epoch 177/200, train: loss=0.0212, val: psnr=36.6742, 1.5m 5.3h/6.0h
epoch 178/200, train: loss=0.0213, val: psnr=37.0408, 1.5m 5.3h/6.0h
epoch 179/200, train: loss=0.0214, val: psnr=37.0126, 1.5m 5.3h/6.0h
epoch 180/200, train: loss=0.0212, val: psnr=36.8991, 1.5m 5.4h/6.0h
epoch 181/200, train: loss=0.0213, val: psnr=36.7770, 1.5m 5.4h/6.0h
epoch 182/200, train: loss=0.0214, val: psnr=36.9487, 1.5m 5.4h/6.0h
epoch 183/200, train: loss=0.0213, val: psnr=36.9188, 1.5m 5.4h/5.9h
epoch 184/200, train: loss=0.0213, val: psnr=37.0014, 1.5m 5.5h/5.9h
epoch 185/200, train: loss=0.0211, val: psnr=36.7680, 1.5m 5.5h/5.9h
epoch 186/200, train: loss=0.0215, val: psnr=37.0449, 1.5m 5.5h/5.9h
epoch 187/200, train: loss=0.0212, val: psnr=36.8207, 1.5m 5.5h/5.9h
epoch 188/200, train: loss=0.0212, val: psnr=36.8191, 1.5m 5.6h/5.9h
epoch 189/200, train: loss=0.0212, val: psnr=36.8335, 1.5m 5.6h/5.9h
epoch 190/200, train: loss=0.0212, val: psnr=36.8821, 1.4m 5.6h/5.9h
epoch 191/200, train: loss=0.0213, val: psnr=37.0437, 1.5m 5.6h/5.9h
epoch 192/200, train: loss=0.0213, val: psnr=36.9165, 1.4m 5.7h/5.9h
epoch 193/200, train: loss=0.0213, val: psnr=36.7496, 1.5m 5.7h/5.9h
epoch 194/200, train: loss=0.0212, val: psnr=37.0529, 1.5m 5.7h/5.9h
epoch 195/200, train: loss=0.0214, val: psnr=37.0201, 1.5m 5.7h/5.9h
epoch 196/200, train: loss=0.0213, val: psnr=36.9228, 4.5h 10.3h/10.5h
epoch 197/200, train: loss=0.0212, val: psnr=37.1781, 1.3m 10.3h/10.4h
epoch 198/200, train: loss=0.0212, val: psnr=37.0573, 1.5m 10.3h/10.4h
epoch 199/200, train: loss=0.0212, val: psnr=37.0471, 1.5m 10.3h/10.4h
epoch 200/200, train: loss=0.0213, val: psnr=36.9822, 1.5m 10.3h/10.3h
