train dataset: size=3960
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
val dataset: size=1600
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
model: #params=313.3K
epoch 1/200, train: loss=0.0572, val: psnr=32.5482, 1.3m 1.3m/4.4h
epoch 91/200, train: loss=0.0213, val: psnr=36.7213, 1.3m 2.3h/5.0h
epoch 92/200, train: loss=0.0213, val: psnr=37.0433, 1.4m 2.3h/5.0h
epoch 93/200, train: loss=0.0214, val: psnr=37.0336, 1.5m 2.3h/5.0h
epoch 94/200, train: loss=0.0214, val: psnr=36.9384, 1.6m 2.4h/5.1h
epoch 95/200, train: loss=0.0213, val: psnr=37.0037, 1.6m 2.4h/5.1h
epoch 96/200, train: loss=0.0213, val: psnr=37.1449, 1.2m 2.4h/5.0h
epoch 97/200, train: loss=0.0213, val: psnr=36.9675, 1.3m 2.4h/5.0h
epoch 98/200, train: loss=0.0213, val: psnr=36.9897, 1.6m 2.5h/5.0h
epoch 99/200, train: loss=0.0211, val: psnr=36.8343, 1.6m 2.5h/5.0h
epoch 100/200, train: loss=0.0213, val: psnr=37.1151, 1.4m 2.5h/5.0h
epoch 101/200, train: loss=0.0212, val: psnr=37.0154, 1.1m 2.5h/5.0h
epoch 102/200, train: loss=0.0214, val: psnr=37.0107, 1.4m 2.6h/5.0h
epoch 103/200, train: loss=0.0214, val: psnr=36.9616, 1.6m 2.6h/5.0h
epoch 104/200, train: loss=0.0213, val: psnr=37.1658, 1.6m 2.6h/5.0h
epoch 105/200, train: loss=0.0212, val: psnr=36.8213, 1.3m 2.6h/5.0h
epoch 106/200, train: loss=0.0214, val: psnr=36.9274, 1.2m 2.7h/5.0h
epoch 107/200, train: loss=0.0214, val: psnr=36.9449, 1.6m 2.7h/5.0h
epoch 108/200, train: loss=0.0215, val: psnr=36.9384, 1.7m 2.7h/5.0h
epoch 109/200, train: loss=0.0216, val: psnr=36.8005, 1.6m 2.7h/5.0h
epoch 110/200, train: loss=0.0212, val: psnr=36.8155, 1.5m 2.8h/5.0h
epoch 111/200, train: loss=0.0216, val: psnr=36.8950, 1.3m 2.8h/5.0h
epoch 112/200, train: loss=0.0214, val: psnr=37.1589, 1.3m 2.8h/5.0h
epoch 113/200, train: loss=0.0213, val: psnr=36.8505, 1.6m 2.8h/5.0h
epoch 114/200, train: loss=0.0214, val: psnr=36.9442, 1.7m 2.9h/5.0h
epoch 115/200, train: loss=0.0213, val: psnr=36.9164, 1.7m 2.9h/5.0h
epoch 116/200, train: loss=0.0215, val: psnr=36.8909, 1.6m 2.9h/5.0h
epoch 117/200, train: loss=0.0213, val: psnr=36.8790, 1.5m 2.9h/5.0h
epoch 118/200, train: loss=0.0212, val: psnr=37.0395, 1.4m 3.0h/5.0h
epoch 119/200, train: loss=0.0212, val: psnr=37.0034, 1.4m 3.0h/5.0h
epoch 120/200, train: loss=0.0213, val: psnr=36.8773, 1.5m 3.0h/5.0h
epoch 121/200, train: loss=0.0212, val: psnr=36.9909, 1.6m 3.0h/5.0h
epoch 122/200, train: loss=0.0211, val: psnr=36.6320, 1.7m 3.1h/5.0h
epoch 123/200, train: loss=0.0211, val: psnr=37.0684, 1.7m 3.1h/5.0h
epoch 124/200, train: loss=0.0214, val: psnr=37.0392, 1.7m 3.1h/5.0h
epoch 125/200, train: loss=0.0213, val: psnr=36.9262, 1.7m 3.2h/5.0h
epoch 126/200, train: loss=0.0212, val: psnr=36.8959, 1.6m 3.2h/5.0h
epoch 127/200, train: loss=0.0212, val: psnr=37.2090, 1.2m 3.2h/5.0h
epoch 128/200, train: loss=0.0211, val: psnr=37.0101, 1.3m 3.2h/5.0h
epoch 129/200, train: loss=0.0212, val: psnr=37.2050, 1.5m 3.2h/5.0h
epoch 130/200, train: loss=0.0210, val: psnr=36.9821, 1.6m 3.3h/5.0h
epoch 131/200, train: loss=0.0211, val: psnr=36.9793, 1.6m 3.3h/5.0h
epoch 132/200, train: loss=0.0212, val: psnr=37.1665, 1.3m 3.3h/5.0h
epoch 133/200, train: loss=0.0213, val: psnr=36.8490, 1.2m 3.3h/5.0h
epoch 134/200, train: loss=0.0212, val: psnr=37.0669, 1.5m 3.4h/5.0h
epoch 135/200, train: loss=0.0211, val: psnr=36.9233, 1.6m 3.4h/5.0h
epoch 136/200, train: loss=0.0211, val: psnr=36.9743, 1.5m 3.4h/5.0h
epoch 137/200, train: loss=0.0213, val: psnr=37.1281, 1.1m 3.4h/5.0h
epoch 138/200, train: loss=0.0212, val: psnr=37.1330, 1.4m 3.5h/5.0h
epoch 139/200, train: loss=0.0212, val: psnr=37.2417, 1.7m 3.5h/5.0h
epoch 140/200, train: loss=0.0210, val: psnr=37.1283, 1.6m 3.5h/5.0h
epoch 141/200, train: loss=0.0212, val: psnr=36.9032, 1.4m 3.5h/5.0h
epoch 142/200, train: loss=0.0213, val: psnr=37.0521, 1.2m 3.6h/5.0h
epoch 143/200, train: loss=0.0213, val: psnr=36.8795, 1.5m 3.6h/5.0h
epoch 144/200, train: loss=0.0213, val: psnr=37.0676, 1.7m 3.6h/5.0h
epoch 145/200, train: loss=0.0210, val: psnr=37.1817, 1.6m 3.6h/5.0h
epoch 146/200, train: loss=0.0215, val: psnr=37.1993, 1.4m 3.7h/5.0h
epoch 147/200, train: loss=0.0212, val: psnr=37.0299, 1.2m 3.7h/5.0h
epoch 148/200, train: loss=0.0211, val: psnr=37.0555, 1.4m 3.7h/5.0h
epoch 149/200, train: loss=0.0210, val: psnr=36.9592, 1.7m 3.7h/5.0h
epoch 150/200, train: loss=0.0214, val: psnr=36.9338, 1.7m 3.8h/5.0h
epoch 151/200, train: loss=0.0212, val: psnr=36.8991, 1.7m 3.8h/5.0h
epoch 152/200, train: loss=0.0212, val: psnr=37.1310, 1.6m 3.8h/5.0h
epoch 153/200, train: loss=0.0210, val: psnr=37.0487, 1.6m 3.8h/5.0h
epoch 154/200, train: loss=0.0213, val: psnr=37.0045, 1.5m 3.9h/5.0h
epoch 155/200, train: loss=0.0210, val: psnr=37.0479, 1.5m 3.9h/5.0h
epoch 156/200, train: loss=0.0212, val: psnr=37.0868, 1.5m 3.9h/5.0h
epoch 157/200, train: loss=0.0211, val: psnr=36.9778, 1.4m 3.9h/5.0h
epoch 158/200, train: loss=0.0211, val: psnr=36.9958, 1.5m 4.0h/5.0h
epoch 159/200, train: loss=0.0213, val: psnr=37.2544, 1.5m 4.0h/5.0h
epoch 160/200, train: loss=0.0212, val: psnr=36.9207, 1.6m 4.0h/5.0h
epoch 161/200, train: loss=0.0212, val: psnr=36.9000, 1.6m 4.1h/5.0h
epoch 162/200, train: loss=0.0212, val: psnr=37.0077, 1.6m 4.1h/5.0h
epoch 163/200, train: loss=0.0210, val: psnr=37.0599, 1.6m 4.1h/5.0h
epoch 164/200, train: loss=0.0210, val: psnr=37.0438, 1.6m 4.1h/5.0h
epoch 165/200, train: loss=0.0211, val: psnr=37.0719, 1.6m 4.2h/5.0h
epoch 166/200, train: loss=0.0213, val: psnr=36.9567, 1.6m 4.2h/5.0h
epoch 167/200, train: loss=0.0211, val: psnr=37.0789, 1.7m 4.2h/5.0h
epoch 168/200, train: loss=0.0211, val: psnr=36.8002, 1.5m 4.2h/5.0h
epoch 169/200, train: loss=0.0211, val: psnr=36.8795, 1.5m 4.3h/5.0h
epoch 170/200, train: loss=0.0212, val: psnr=37.1403, 1.5m 4.3h/5.0h
epoch 171/200, train: loss=0.0209, val: psnr=36.9904, 1.5m 4.3h/5.0h
epoch 172/200, train: loss=0.0212, val: psnr=36.9587, 1.5m 4.3h/5.0h
epoch 173/200, train: loss=0.0212, val: psnr=36.8492, 1.6m 4.4h/5.0h
epoch 174/200, train: loss=0.0214, val: psnr=36.8778, 1.6m 4.4h/5.0h
epoch 175/200, train: loss=0.0210, val: psnr=37.1325, 1.7m 4.4h/5.1h
epoch 176/200, train: loss=0.0212, val: psnr=37.2180, 1.7m 4.4h/5.1h
epoch 177/200, train: loss=0.0212, val: psnr=37.0323, 1.6m 4.5h/5.1h
epoch 178/200, train: loss=0.0211, val: psnr=36.8699, 1.3m 4.5h/5.1h
epoch 179/200, train: loss=0.0211, val: psnr=37.0379, 1.3m 4.5h/5.0h
epoch 180/200, train: loss=0.0211, val: psnr=37.0638, 1.5m 4.5h/5.0h
epoch 181/200, train: loss=0.0210, val: psnr=36.9953, 1.7m 4.6h/5.1h
epoch 182/200, train: loss=0.0209, val: psnr=37.0577, 1.7m 4.6h/5.1h
epoch 183/200, train: loss=0.0210, val: psnr=36.9292, 1.5m 4.6h/5.1h
epoch 184/200, train: loss=0.0212, val: psnr=36.9429, 1.2m 4.6h/5.0h
epoch 185/200, train: loss=0.0213, val: psnr=36.8530, 1.4m 4.7h/5.0h
epoch 186/200, train: loss=0.0210, val: psnr=37.0167, 1.6m 4.7h/5.0h
epoch 187/200, train: loss=0.0211, val: psnr=37.0523, 1.6m 4.7h/5.0h
epoch 188/200, train: loss=0.0212, val: psnr=37.1160, 1.5m 4.7h/5.0h
epoch 189/200, train: loss=0.0210, val: psnr=37.0495, 1.1m 4.8h/5.0h
epoch 190/200, train: loss=0.0212, val: psnr=37.0706, 1.5m 4.8h/5.0h
epoch 191/200, train: loss=0.0213, val: psnr=36.8591, 1.6m 4.8h/5.0h
epoch 192/200, train: loss=0.0212, val: psnr=37.0456, 1.6m 4.8h/5.0h
epoch 193/200, train: loss=0.0212, val: psnr=36.8791, 1.3m 4.9h/5.0h
epoch 194/200, train: loss=0.0212, val: psnr=37.1125, 1.2m 4.9h/5.0h
epoch 195/200, train: loss=0.0212, val: psnr=36.9349, 1.6m 4.9h/5.0h
epoch 196/200, train: loss=0.0213, val: psnr=36.9941, 1.7m 4.9h/5.0h
epoch 197/200, train: loss=0.0212, val: psnr=36.9195, 1.6m 5.0h/5.0h
epoch 198/200, train: loss=0.0212, val: psnr=37.0399, 1.5m 5.0h/5.0h
epoch 199/200, train: loss=0.0210, val: psnr=36.9449, 1.4m 5.0h/5.0h
epoch 200/200, train: loss=0.0210, val: psnr=36.9021, 1.4m 5.0h/5.0h
