train dataset: size=3960
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
val dataset: size=1600
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
model: #params=976.5K
epoch 1/200, train: loss=0.0520, val: psnr=32.1617, 1.3m 1.3m/4.3h
epoch 65/200, train: loss=0.0213, val: psnr=37.1320, 1.7m 1.8h/5.4h
epoch 66/200, train: loss=0.0214, val: psnr=37.1326, 1.7m 1.8h/5.4h
epoch 67/200, train: loss=0.0211, val: psnr=37.0058, 1.7m 1.8h/5.4h
epoch 68/200, train: loss=0.0210, val: psnr=37.0526, 1.7m 1.9h/5.4h
epoch 69/200, train: loss=0.0212, val: psnr=37.0938, 1.8m 1.9h/5.5h
epoch 70/200, train: loss=0.0211, val: psnr=37.0188, 1.9m 1.9h/5.5h
epoch 71/200, train: loss=0.0211, val: psnr=37.1468, 1.9m 1.9h/5.5h
epoch 72/200, train: loss=0.0212, val: psnr=37.2900, 2.1m 2.0h/5.5h
epoch 73/200, train: loss=0.0212, val: psnr=37.2011, 2.0m 2.0h/5.5h
epoch 74/200, train: loss=0.0212, val: psnr=36.8554, 2.0m 2.0h/5.5h
epoch 75/200, train: loss=0.0213, val: psnr=37.1339, 1.9m 2.1h/5.5h
epoch 76/200, train: loss=0.0213, val: psnr=37.1727, 1.8m 2.1h/5.6h
epoch 77/200, train: loss=0.0210, val: psnr=36.8287, 1.7m 2.1h/5.6h
epoch 78/200, train: loss=0.0211, val: psnr=36.9925, 1.7m 2.2h/5.6h
epoch 79/200, train: loss=0.0212, val: psnr=37.0989, 1.7m 2.2h/5.6h
epoch 80/200, train: loss=0.0211, val: psnr=37.3098, 1.7m 2.2h/5.6h
epoch 81/200, train: loss=0.0210, val: psnr=37.0509, 1.7m 2.3h/5.6h
epoch 82/200, train: loss=0.0210, val: psnr=36.8412, 1.7m 2.3h/5.6h
epoch 83/200, train: loss=0.0211, val: psnr=37.1916, 1.7m 2.3h/5.6h
epoch 84/200, train: loss=0.0211, val: psnr=37.2362, 1.8m 2.3h/5.6h
epoch 85/200, train: loss=0.0209, val: psnr=37.1558, 1.9m 2.4h/5.6h
epoch 86/200, train: loss=0.0210, val: psnr=37.3329, 1.9m 2.4h/5.6h
epoch 87/200, train: loss=0.0211, val: psnr=37.2883, 2.1m 2.4h/5.6h
epoch 88/200, train: loss=0.0210, val: psnr=37.2486, 2.0m 2.5h/5.6h
epoch 89/200, train: loss=0.0210, val: psnr=37.0064, 2.0m 2.5h/5.6h
epoch 90/200, train: loss=0.0210, val: psnr=37.1012, 1.9m 2.5h/5.6h
epoch 91/200, train: loss=0.0209, val: psnr=36.8767, 1.8m 2.6h/5.6h
epoch 92/200, train: loss=0.0210, val: psnr=37.3895, 1.7m 2.6h/5.6h
epoch 93/200, train: loss=0.0212, val: psnr=37.3782, 1.7m 2.6h/5.6h
epoch 94/200, train: loss=0.0208, val: psnr=37.0979, 1.7m 2.7h/5.6h
epoch 95/200, train: loss=0.0211, val: psnr=37.2450, 1.7m 2.7h/5.6h
epoch 96/200, train: loss=0.0209, val: psnr=37.2791, 1.7m 2.7h/5.6h
epoch 97/200, train: loss=0.0211, val: psnr=37.3988, 1.7m 2.7h/5.6h
epoch 98/200, train: loss=0.0210, val: psnr=37.3684, 1.8m 2.8h/5.6h
epoch 99/200, train: loss=0.0207, val: psnr=37.3430, 1.9m 2.8h/5.6h
epoch 100/200, train: loss=0.0213, val: psnr=37.2718, 1.9m 2.8h/5.7h
epoch 101/200, train: loss=0.0210, val: psnr=37.2005, 2.0m 2.9h/5.7h
epoch 102/200, train: loss=0.0210, val: psnr=37.2374, 2.0m 2.9h/5.7h
epoch 103/200, train: loss=0.0210, val: psnr=37.0143, 1.9m 2.9h/5.7h
epoch 104/200, train: loss=0.0210, val: psnr=37.0708, 1.9m 3.0h/5.7h
epoch 105/200, train: loss=0.0210, val: psnr=37.3413, 1.8m 3.0h/5.7h
epoch 106/200, train: loss=0.0210, val: psnr=37.2401, 1.7m 3.0h/5.7h
epoch 107/200, train: loss=0.0210, val: psnr=37.2648, 1.7m 3.0h/5.7h
epoch 108/200, train: loss=0.0211, val: psnr=37.3290, 1.7m 3.1h/5.7h
epoch 109/200, train: loss=0.0210, val: psnr=37.3153, 1.7m 3.1h/5.7h
epoch 110/200, train: loss=0.0211, val: psnr=37.0569, 1.7m 3.1h/5.7h
epoch 111/200, train: loss=0.0209, val: psnr=37.1831, 1.7m 3.2h/5.7h
epoch 112/200, train: loss=0.0208, val: psnr=37.3009, 1.7m 3.2h/5.7h
epoch 113/200, train: loss=0.0211, val: psnr=37.3091, 1.8m 3.2h/5.7h
epoch 114/200, train: loss=0.0209, val: psnr=36.9650, 1.9m 3.3h/5.7h
epoch 115/200, train: loss=0.0211, val: psnr=37.4165, 2.0m 3.3h/5.7h
epoch 116/200, train: loss=0.0211, val: psnr=37.3032, 2.0m 3.3h/5.7h
epoch 117/200, train: loss=0.0208, val: psnr=37.1994, 2.0m 3.4h/5.7h
epoch 118/200, train: loss=0.0209, val: psnr=37.4392, 1.9m 3.4h/5.7h
epoch 119/200, train: loss=0.0211, val: psnr=37.2382, 1.8m 3.4h/5.7h
epoch 120/200, train: loss=0.0211, val: psnr=37.1335, 1.8m 3.4h/5.7h
epoch 121/200, train: loss=0.0210, val: psnr=37.1794, 1.7m 3.5h/5.7h
epoch 122/200, train: loss=0.0210, val: psnr=37.2255, 1.7m 3.5h/5.7h
epoch 123/200, train: loss=0.0211, val: psnr=37.2284, 1.7m 3.5h/5.7h
epoch 124/200, train: loss=0.0210, val: psnr=37.3705, 1.7m 3.6h/5.7h
epoch 125/200, train: loss=0.0210, val: psnr=37.2947, 1.7m 3.6h/5.7h
epoch 126/200, train: loss=0.0207, val: psnr=37.2725, 1.7m 3.6h/5.7h
epoch 127/200, train: loss=0.0208, val: psnr=37.3407, 1.8m 3.6h/5.7h
epoch 128/200, train: loss=0.0210, val: psnr=37.3301, 1.8m 3.7h/5.7h
epoch 129/200, train: loss=0.0209, val: psnr=37.3270, 1.9m 3.7h/5.7h
epoch 130/200, train: loss=0.0208, val: psnr=37.2882, 2.0m 3.7h/5.8h
epoch 131/200, train: loss=0.0207, val: psnr=37.4488, 2.0m 3.8h/5.8h
epoch 132/200, train: loss=0.0207, val: psnr=37.2814, 2.0m 3.8h/5.8h
epoch 133/200, train: loss=0.0209, val: psnr=37.3922, 1.9m 3.8h/5.8h
epoch 134/200, train: loss=0.0209, val: psnr=37.1098, 1.8m 3.9h/5.8h
epoch 135/200, train: loss=0.0210, val: psnr=37.2167, 1.7m 3.9h/5.8h
epoch 136/200, train: loss=0.0208, val: psnr=37.3907, 1.7m 3.9h/5.8h
epoch 137/200, train: loss=0.0209, val: psnr=37.3913, 1.7m 4.0h/5.8h
epoch 138/200, train: loss=0.0208, val: psnr=37.2412, 1.7m 4.0h/5.8h
epoch 139/200, train: loss=0.0208, val: psnr=37.3179, 1.7m 4.0h/5.8h
epoch 140/200, train: loss=0.0207, val: psnr=37.5049, 1.7m 4.0h/5.8h
epoch 141/200, train: loss=0.0207, val: psnr=37.2927, 1.7m 4.1h/5.8h
epoch 142/200, train: loss=0.0209, val: psnr=37.2303, 1.8m 4.1h/5.8h
epoch 143/200, train: loss=0.0209, val: psnr=37.2214, 1.9m 4.1h/5.8h
epoch 144/200, train: loss=0.0210, val: psnr=37.2577, 1.9m 4.2h/5.8h
epoch 145/200, train: loss=0.0210, val: psnr=37.1639, 2.1m 4.2h/5.8h
epoch 146/200, train: loss=0.0209, val: psnr=37.4168, 2.0m 4.2h/5.8h
epoch 147/200, train: loss=0.0211, val: psnr=37.3497, 1.9m 4.3h/5.8h
epoch 148/200, train: loss=0.0206, val: psnr=37.1825, 1.8m 4.3h/5.8h
epoch 149/200, train: loss=0.0209, val: psnr=37.3468, 1.8m 4.3h/5.8h
epoch 150/200, train: loss=0.0206, val: psnr=37.2271, 1.7m 4.4h/5.8h
epoch 151/200, train: loss=0.0211, val: psnr=37.2156, 1.7m 4.4h/5.8h
epoch 152/200, train: loss=0.0209, val: psnr=37.1677, 1.7m 4.4h/5.8h
epoch 153/200, train: loss=0.0208, val: psnr=37.1709, 1.7m 4.4h/5.8h
epoch 154/200, train: loss=0.0210, val: psnr=37.2602, 1.7m 4.5h/5.8h
epoch 155/200, train: loss=0.0210, val: psnr=37.2975, 1.7m 4.5h/5.8h
epoch 156/200, train: loss=0.0208, val: psnr=37.2520, 1.8m 4.5h/5.8h
epoch 157/200, train: loss=0.0206, val: psnr=37.4812, 1.9m 4.6h/5.8h
epoch 158/200, train: loss=0.0209, val: psnr=37.2994, 1.9m 4.6h/5.8h
epoch 159/200, train: loss=0.0207, val: psnr=37.5852, 2.0m 4.6h/5.8h
epoch 160/200, train: loss=0.0208, val: psnr=37.4191, 2.0m 4.7h/5.8h
epoch 161/200, train: loss=0.0209, val: psnr=37.3634, 2.0m 4.7h/5.8h
epoch 162/200, train: loss=0.0210, val: psnr=37.3882, 1.9m 4.7h/5.8h
epoch 163/200, train: loss=0.0207, val: psnr=37.3954, 1.8m 4.7h/5.8h
epoch 164/200, train: loss=0.0208, val: psnr=37.3062, 1.7m 4.8h/5.8h
epoch 165/200, train: loss=0.0208, val: psnr=37.3214, 1.7m 4.8h/5.8h
epoch 166/200, train: loss=0.0209, val: psnr=37.4454, 1.7m 4.8h/5.8h
epoch 167/200, train: loss=0.0209, val: psnr=37.0364, 1.7m 4.9h/5.8h
epoch 168/200, train: loss=0.0210, val: psnr=37.3463, 1.7m 4.9h/5.8h
epoch 169/200, train: loss=0.0207, val: psnr=37.3566, 1.7m 4.9h/5.8h
epoch 170/200, train: loss=0.0209, val: psnr=37.5739, 1.7m 4.9h/5.8h
epoch 171/200, train: loss=0.0207, val: psnr=37.0952, 1.8m 5.0h/5.8h
epoch 172/200, train: loss=0.0209, val: psnr=37.4924, 1.9m 5.0h/5.8h
epoch 173/200, train: loss=0.0208, val: psnr=37.2751, 2.0m 5.0h/5.8h
epoch 174/200, train: loss=0.0208, val: psnr=37.2947, 2.0m 5.1h/5.8h
epoch 175/200, train: loss=0.0208, val: psnr=37.4748, 2.0m 5.1h/5.8h
epoch 176/200, train: loss=0.0207, val: psnr=37.2163, 1.9m 5.1h/5.8h
epoch 177/200, train: loss=0.0209, val: psnr=37.3470, 1.9m 5.2h/5.8h
epoch 178/200, train: loss=0.0208, val: psnr=37.2852, 1.8m 5.2h/5.8h
epoch 179/200, train: loss=0.0206, val: psnr=37.2562, 1.7m 5.2h/5.8h
epoch 180/200, train: loss=0.0209, val: psnr=37.3316, 1.7m 5.3h/5.8h
epoch 181/200, train: loss=0.0208, val: psnr=37.2115, 1.7m 5.3h/5.8h
epoch 182/200, train: loss=0.0208, val: psnr=37.4837, 1.7m 5.3h/5.8h
epoch 183/200, train: loss=0.0209, val: psnr=37.3156, 1.7m 5.3h/5.8h
epoch 184/200, train: loss=0.0207, val: psnr=37.2924, 1.8m 5.4h/5.8h
epoch 185/200, train: loss=0.0210, val: psnr=37.4626, 1.7m 5.4h/5.8h
epoch 186/200, train: loss=0.0210, val: psnr=37.3267, 1.8m 5.4h/5.8h
epoch 187/200, train: loss=0.0209, val: psnr=37.3941, 1.9m 5.5h/5.8h
epoch 188/200, train: loss=0.0211, val: psnr=37.3147, 1.9m 5.5h/5.8h
epoch 189/200, train: loss=0.0209, val: psnr=37.4968, 2.1m 5.5h/5.8h
epoch 190/200, train: loss=0.0209, val: psnr=37.5529, 2.0m 5.6h/5.9h
epoch 191/200, train: loss=0.0207, val: psnr=37.4286, 2.0m 5.6h/5.9h
epoch 192/200, train: loss=0.0207, val: psnr=37.2059, 1.9m 5.6h/5.9h
epoch 193/200, train: loss=0.0209, val: psnr=37.3765, 1.8m 5.7h/5.9h
epoch 194/200, train: loss=0.0211, val: psnr=37.3560, 1.7m 5.7h/5.9h
epoch 195/200, train: loss=0.0207, val: psnr=37.3229, 1.7m 5.7h/5.9h
epoch 196/200, train: loss=0.0207, val: psnr=37.4491, 1.7m 5.7h/5.9h
epoch 197/200, train: loss=0.0208, val: psnr=37.3023, 1.7m 5.8h/5.9h
epoch 198/200, train: loss=0.0209, val: psnr=37.3389, 1.7m 5.8h/5.9h
epoch 199/200, train: loss=0.0211, val: psnr=37.5682, 1.7m 5.8h/5.9h
epoch 200/200, train: loss=0.0207, val: psnr=37.5175, 1.7m 5.9h/5.9h
