train dataset: size=3960
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
val dataset: size=1600
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
model: #params=1.3M
epoch 1/120, train: loss=0.0497, val: psnr=32.9880, 2.4m 2.4m/4.7h
epoch 42/120, train: loss=0.0211, val: psnr=36.9555, 2.3m 1.6h/4.7h
epoch 43/120, train: loss=0.0215, val: psnr=36.9907, 2.3m 1.7h/4.7h
epoch 44/120, train: loss=0.0211, val: psnr=37.1494, 2.3m 1.7h/4.7h
epoch 45/120, train: loss=0.0210, val: psnr=36.9949, 2.4m 1.8h/4.7h
epoch 46/120, train: loss=0.0211, val: psnr=36.8610, 2.3m 1.8h/4.7h
epoch 47/120, train: loss=0.0213, val: psnr=37.0455, 2.3m 1.8h/4.7h
epoch 48/120, train: loss=0.0211, val: psnr=37.2186, 2.3m 1.9h/4.7h
epoch 49/120, train: loss=0.0211, val: psnr=37.1738, 2.3m 1.9h/4.7h
epoch 50/120, train: loss=0.0214, val: psnr=36.9747, 2.3m 2.0h/4.7h
epoch 51/120, train: loss=0.0211, val: psnr=36.8941, 2.3m 2.0h/4.7h
epoch 52/120, train: loss=0.0211, val: psnr=37.2610, 2.3m 2.0h/4.7h
epoch 53/120, train: loss=0.0212, val: psnr=37.0027, 2.3m 2.1h/4.7h
epoch 54/120, train: loss=0.0212, val: psnr=37.2578, 2.3m 2.1h/4.7h
epoch 55/120, train: loss=0.0212, val: psnr=37.2418, 2.4m 2.1h/4.7h
epoch 56/120, train: loss=0.0210, val: psnr=36.8373, 2.3m 2.2h/4.7h
epoch 57/120, train: loss=0.0212, val: psnr=37.2063, 2.3m 2.2h/4.7h
epoch 58/120, train: loss=0.0211, val: psnr=37.1510, 2.3m 2.3h/4.7h
epoch 59/120, train: loss=0.0212, val: psnr=37.2442, 2.3m 2.3h/4.7h
epoch 60/120, train: loss=0.0213, val: psnr=37.1220, 2.3m 2.3h/4.7h
epoch 61/120, train: loss=0.0210, val: psnr=37.0596, 2.3m 2.4h/4.7h
epoch 62/120, train: loss=0.0212, val: psnr=37.0551, 2.5m 2.4h/4.7h
epoch 63/120, train: loss=0.0210, val: psnr=37.3831, 2.4m 2.5h/4.7h
epoch 64/120, train: loss=0.0209, val: psnr=36.9805, 2.3m 2.5h/4.7h
epoch 65/120, train: loss=0.0212, val: psnr=37.1646, 2.3m 2.5h/4.7h
epoch 66/120, train: loss=0.0211, val: psnr=37.1136, 2.3m 2.6h/4.7h
epoch 67/120, train: loss=0.0208, val: psnr=37.2317, 2.3m 2.6h/4.7h
epoch 68/120, train: loss=0.0210, val: psnr=36.9811, 2.3m 2.7h/4.7h
epoch 69/120, train: loss=0.0211, val: psnr=37.1295, 2.4m 2.7h/4.7h
epoch 70/120, train: loss=0.0213, val: psnr=37.2388, 2.4m 2.7h/4.7h
epoch 71/120, train: loss=0.0210, val: psnr=36.9603, 2.4m 2.8h/4.7h
epoch 72/120, train: loss=0.0210, val: psnr=37.4275, 2.3m 2.8h/4.7h
epoch 73/120, train: loss=0.0209, val: psnr=37.0376, 2.4m 2.9h/4.7h
epoch 74/120, train: loss=0.0212, val: psnr=37.3984, 2.4m 2.9h/4.7h
epoch 75/120, train: loss=0.0210, val: psnr=37.1876, 2.3m 2.9h/4.7h
epoch 76/120, train: loss=0.0210, val: psnr=37.2066, 2.3m 3.0h/4.7h
epoch 77/120, train: loss=0.0210, val: psnr=37.0116, 2.3m 3.0h/4.7h
epoch 78/120, train: loss=0.0209, val: psnr=37.2540, 2.4m 3.1h/4.7h
epoch 79/120, train: loss=0.0212, val: psnr=37.2394, 2.3m 3.1h/4.7h
epoch 80/120, train: loss=0.0210, val: psnr=37.2304, 2.3m 3.1h/4.7h
epoch 81/120, train: loss=0.0209, val: psnr=37.1538, 2.3m 3.2h/4.7h
epoch 82/120, train: loss=0.0210, val: psnr=37.2385, 2.3m 3.2h/4.7h
epoch 83/120, train: loss=0.0208, val: psnr=37.0160, 2.3m 3.2h/4.7h
epoch 84/120, train: loss=0.0208, val: psnr=37.5468, 2.3m 3.3h/4.7h
epoch 85/120, train: loss=0.0211, val: psnr=37.3558, 2.3m 3.3h/4.7h
epoch 86/120, train: loss=0.0210, val: psnr=37.3715, 2.4m 3.4h/4.7h
epoch 87/120, train: loss=0.0209, val: psnr=37.0902, 2.3m 3.4h/4.7h
epoch 88/120, train: loss=0.0209, val: psnr=37.3212, 2.3m 3.4h/4.7h
epoch 89/120, train: loss=0.0210, val: psnr=37.0496, 2.3m 3.5h/4.7h
epoch 90/120, train: loss=0.0209, val: psnr=37.3029, 2.3m 3.5h/4.7h
epoch 91/120, train: loss=0.0208, val: psnr=37.1726, 2.3m 3.6h/4.7h
epoch 92/120, train: loss=0.0211, val: psnr=37.4520, 2.4m 3.6h/4.7h
epoch 93/120, train: loss=0.0210, val: psnr=37.2716, 2.3m 3.6h/4.7h
epoch 94/120, train: loss=0.0210, val: psnr=37.0673, 2.3m 3.7h/4.7h
epoch 95/120, train: loss=0.0211, val: psnr=37.2619, 2.3m 3.7h/4.7h
epoch 96/120, train: loss=0.0212, val: psnr=37.2215, 2.3m 3.8h/4.7h
epoch 97/120, train: loss=0.0207, val: psnr=37.0725, 2.3m 3.8h/4.7h
epoch 98/120, train: loss=0.0209, val: psnr=37.3019, 2.3m 3.8h/4.7h
epoch 99/120, train: loss=0.0211, val: psnr=37.1742, 2.3m 3.9h/4.7h
epoch 100/120, train: loss=0.0208, val: psnr=37.0752, 2.3m 3.9h/4.7h
epoch 101/120, train: loss=0.0210, val: psnr=37.2406, 2.3m 3.9h/4.7h
epoch 102/120, train: loss=0.0210, val: psnr=37.2786, 2.3m 4.0h/4.7h
epoch 103/120, train: loss=0.0208, val: psnr=37.2594, 2.3m 4.0h/4.7h
epoch 104/120, train: loss=0.0208, val: psnr=37.2369, 2.3m 4.1h/4.7h
epoch 105/120, train: loss=0.0208, val: psnr=37.3571, 2.3m 4.1h/4.7h
epoch 106/120, train: loss=0.0209, val: psnr=37.3668, 2.3m 4.1h/4.7h
epoch 107/120, train: loss=0.0212, val: psnr=37.1057, 2.3m 4.2h/4.7h
epoch 108/120, train: loss=0.0208, val: psnr=37.4561, 2.3m 4.2h/4.7h
epoch 109/120, train: loss=0.0211, val: psnr=37.4341, 2.3m 4.3h/4.7h
epoch 110/120, train: loss=0.0209, val: psnr=37.5789, 2.3m 4.3h/4.7h
epoch 111/120, train: loss=0.0209, val: psnr=37.4171, 2.3m 4.3h/4.7h
epoch 112/120, train: loss=0.0209, val: psnr=37.1771, 2.3m 4.4h/4.7h
epoch 113/120, train: loss=0.0209, val: psnr=37.3300, 2.3m 4.4h/4.7h
epoch 114/120, train: loss=0.0209, val: psnr=37.2595, 2.3m 4.5h/4.7h
epoch 115/120, train: loss=0.0209, val: psnr=37.2670, 2.3m 4.5h/4.7h
epoch 116/120, train: loss=0.0208, val: psnr=37.2764, 2.3m 4.5h/4.7h
epoch 117/120, train: loss=0.0209, val: psnr=37.2336, 2.3m 4.6h/4.7h
epoch 118/120, train: loss=0.0209, val: psnr=37.1838, 2.3m 4.6h/4.7h
epoch 119/120, train: loss=0.0210, val: psnr=37.3300, 2.3m 4.6h/4.7h
epoch 120/120, train: loss=0.0210, val: psnr=37.2484, 2.3m 4.7h/4.7h
